$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.07 00:00:04
$Filename; CO2FT_A_P_In_20211207.txt
$Type; HydroC CO2FT ()
$Formula; Meas=a0+a1*Raw+a2*Raw^2+a3*Raw^3
$Ranges; 1
$Range1.a0; 0.0000000000E+0
$Range1.a1; 10.0000000000E-3
$Range1.a2; 0.0000000000E+0
$Range1.a3; 0.0000000000E+0
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$FORMATS
$1; Timestamp, Date Time; YYYY.MM.DD hh:mm:ss
$2; P_In, mbar; Float
$3; Quality, Flags; Int
$4; MeasCount, Cnt; Int
$5; MeanTime, Sec; Int
$6; Range, MR; Int
$7; Minimum, mbar; Float
$8; Maximum; mbar; Float
$9; Variance, Units; Float
$10; Longitude, Deg: Float
$11; Latitude, Deg; Float
$12; Rawvalue, Units; Float
$13; Info, Flags; Int
$DATASETS
$Timestamp	P_In	Quality	MeasCount	MeanTime	Range	Minimum	Maximum	Variance	Longitude	Latitude	Rawvalue	Info
2021.12.07 01:06:00	1008.231803	128	61	61	1	1008.120000	1008.340000	0.003998	NaN	NaN	100823.180328	8388608
2021.12.07 01:07:00	1008.237458	128	59	59	1	1008.130000	1008.350000	0.003937	NaN	NaN	100823.745763	8388617
2021.12.07 01:08:00	1008.223770	128	61	61	1	1008.080000	1008.370000	0.004554	NaN	NaN	100822.377049	8388608
2021.12.07 01:09:00	1008.228983	128	59	59	1	1008.120000	1008.320000	0.003740	NaN	NaN	100822.898305	8388608
2021.12.07 01:10:00	1008.223279	128	61	60	1	1008.090000	1008.340000	0.004932	NaN	NaN	100822.327869	8388608
2021.12.07 01:11:00	1008.234833	128	60	60	1	1008.130000	1008.340000	0.003547	NaN	NaN	100823.483333	8388608
2021.12.07 01:12:00	1008.208667	128	60	60	1	1008.090000	1008.340000	0.004164	NaN	NaN	100820.866667	8388608
2021.12.07 01:13:00	1008.159500	128	60	60	1	1008.050000	1008.270000	0.004042	NaN	NaN	100815.950000	8388608
2021.12.07 01:14:00	1008.159167	128	60	60	1	1008.020000	1008.280000	0.004676	NaN	NaN	100815.916667	8388608
2021.12.07 01:15:00	1008.161525	128	59	60	1	1008.040000	1008.270000	0.004175	NaN	NaN	100816.152542	8388608
2021.12.07 01:16:00	1008.141667	128	60	59	1	1008.020000	1008.280000	0.005133	NaN	NaN	100814.166667	8388608
2021.12.07 01:17:00	1008.129833	128	60	59	1	1008.000000	1008.240000	0.004402	NaN	NaN	100812.983333	8388617
2021.12.07 01:18:00	1008.133115	128	61	61	1	1008.010000	1008.240000	0.005032	NaN	NaN	100813.311475	8388608
2021.12.07 01:19:00	1008.136000	128	60	60	1	1008.020000	1008.260000	0.004485	NaN	NaN	100813.600000	8388617
2021.12.07 01:20:00	1008.162000	128	60	60	1	1008.040000	1008.270000	0.004504	NaN	NaN	100816.200000	8388608
2021.12.07 01:21:00	1008.140339	128	59	59	1	1008.020000	1008.260000	0.004348	NaN	NaN	100814.033898	8388617
2021.12.07 01:22:00	1008.127705	128	61	60	1	1008.000000	1008.240000	0.004568	NaN	NaN	100812.770492	8388608
2021.12.07 01:23:00	1008.141356	128	59	59	1	1008.010000	1008.240000	0.004105	NaN	NaN	100814.135593	8388608
2021.12.07 01:24:00	1008.136333	128	60	61	1	1008.010000	1008.270000	0.005505	NaN	NaN	100813.633333	8388617
2021.12.07 01:25:00	1008.115833	128	60	60	1	1008.000000	1008.230000	0.004645	NaN	NaN	100811.583333	8388617
2021.12.07 01:26:00	1008.097213	128	61	60	1	1007.950000	1008.220000	0.004820	NaN	NaN	100809.721311	8388617
2021.12.07 01:27:00	1008.088833	128	60	60	1	1007.970000	1008.200000	0.004071	NaN	NaN	100808.883333	8388617
2021.12.07 01:28:00	1008.089661	128	59	59	1	1007.980000	1008.190000	0.004390	NaN	NaN	100808.966102	8388608
2021.12.07 01:29:00	1008.076667	128	60	60	1	1007.970000	1008.200000	0.004165	NaN	NaN	100807.666667	8388617
2021.12.07 01:30:00	1008.068525	128	61	60	1	1007.950000	1008.170000	0.004316	NaN	NaN	100806.852459	8388617
2021.12.07 01:31:00	1008.073390	128	59	59	1	1007.970000	1008.160000	0.004185	NaN	NaN	100807.338983	8388608
2021.12.07 01:32:00	1008.072167	128	60	60	1	1007.940000	1008.170000	0.004282	NaN	NaN	100807.216667	8388608
2021.12.07 01:33:00	1008.071833	128	60	60	1	1007.950000	1008.200000	0.004232	NaN	NaN	100807.183333	8388617
2021.12.07 01:34:00	1008.070333	128	60	60	1	1007.950000	1008.190000	0.004298	NaN	NaN	100807.033333	8388608
2021.12.07 01:35:00	1008.081167	128	60	61	1	1007.970000	1008.190000	0.005065	NaN	NaN	100808.116667	8388617
2021.12.07 01:36:00	1008.079000	128	60	59	1	1007.950000	1008.170000	0.004097	NaN	NaN	100807.900000	8388608
2021.12.07 01:37:00	1008.081475	128	61	60	1	1007.950000	1008.190000	0.003873	NaN	NaN	100808.147541	8388617
2021.12.07 01:38:00	1008.076780	128	59	59	1	1007.980000	1008.170000	0.003833	NaN	NaN	100807.677966	8388617
2021.12.07 01:39:00	1008.078500	128	60	60	1	1007.950000	1008.190000	0.004345	NaN	NaN	100807.850000	8388608
2021.12.07 01:40:00	1008.072333	128	60	60	1	1007.950000	1008.200000	0.004588	NaN	NaN	100807.233333	8388608
2021.12.07 01:41:00	1008.071475	128	61	61	1	1007.950000	1008.190000	0.004276	NaN	NaN	100807.147541	8388608
2021.12.07 01:42:00	1008.078136	128	59	59	1	1007.970000	1008.170000	0.003936	NaN	NaN	100807.813559	8388608
2021.12.07 01:43:00	1008.067167	128	60	60	1	1007.940000	1008.190000	0.004604	NaN	NaN	100806.716667	8388617
2021.12.07 01:44:00	1008.071803	128	61	61	1	1007.970000	1008.200000	0.003822	NaN	NaN	100807.180328	8388608
2021.12.07 01:45:00	1008.066441	128	59	59	1	1007.950000	1008.190000	0.004441	NaN	NaN	100806.644068	8388617
2021.12.07 01:46:00	1008.073833	128	60	59	1	1007.950000	1008.170000	0.004458	NaN	NaN	100807.383333	8388608
2021.12.07 01:47:00	1008.068167	128	60	60	1	1007.950000	1008.220000	0.004649	NaN	NaN	100806.816667	8388617
2021.12.07 01:48:00	1008.078525	128	61	61	1	1007.970000	1008.190000	0.004196	NaN	NaN	100807.852459	8388608
2021.12.07 01:49:00	1008.072167	128	60	60	1	1007.940000	1008.200000	0.003888	NaN	NaN	100807.216667	8388608
2021.12.07 01:50:00	1008.074576	128	59	59	1	1007.950000	1008.220000	0.004536	NaN	NaN	100807.457627	8388608
2021.12.07 01:51:00	1008.076557	128	61	61	1	1007.970000	1008.170000	0.004273	NaN	NaN	100807.655738	8388608
2021.12.07 01:52:00	1008.071000	128	60	60	1	1007.950000	1008.170000	0.003948	NaN	NaN	100807.100000	8388608
2021.12.07 01:53:00	1008.070169	128	59	60	1	1007.940000	1008.170000	0.003691	NaN	NaN	100807.016949	8388608
2021.12.07 01:54:00	1008.065833	128	60	60	1	1007.970000	1008.170000	0.003259	NaN	NaN	100806.583333	8388608
2021.12.07 01:55:00	1008.059833	128	60	59	1	1007.950000	1008.170000	0.004127	NaN	NaN	100805.983333	8388608
2021.12.07 01:56:00	1008.058000	128	60	59	1	1007.950000	1008.190000	0.004521	NaN	NaN	100805.800000	8388608
2021.12.07 01:57:00	1008.056393	128	61	61	1	1007.940000	1008.190000	0.004300	NaN	NaN	100805.639344	8388608
2021.12.07 01:58:00	1008.071833	128	60	60	1	1007.940000	1008.170000	0.004202	NaN	NaN	100807.183333	8388608
2021.12.07 01:59:00	1008.045932	128	59	60	1	1007.930000	1008.160000	0.004194	NaN	NaN	100804.593220	8388617
2021.12.07 02:00:00	1008.035333	128	60	60	1	1007.930000	1008.170000	0.004225	NaN	NaN	100803.533333	8388608
2021.12.07 02:01:00	1008.036167	128	60	59	1	1007.910000	1008.190000	0.004458	NaN	NaN	100803.616667	8388608
2021.12.07 02:02:00	1008.008833	128	60	60	1	1007.890000	1008.130000	0.004322	NaN	NaN	100800.883333	8388608
2021.12.07 02:03:00	1008.030500	128	60	60	1	1007.910000	1008.150000	0.004930	NaN	NaN	100803.050000	8388608
2021.12.07 02:04:00	1008.030333	128	60	61	1	1007.900000	1008.150000	0.004190	NaN	NaN	100803.033333	8388608
2021.12.07 02:05:00	1008.032000	128	60	59	1	1007.900000	1008.150000	0.004135	NaN	NaN	100803.200000	8388608
2021.12.07 02:06:00	1008.047000	128	60	60	1	1007.910000	1008.160000	0.004743	NaN	NaN	100804.700000	8388608
2021.12.07 02:07:00	1008.021148	128	61	60	1	1007.890000	1008.150000	0.004820	NaN	NaN	100802.114754	8388608
2021.12.07 02:08:00	1008.010167	128	60	60	1	1007.870000	1008.120000	0.004598	NaN	NaN	100801.016667	8388608
2021.12.07 02:09:00	1008.018644	128	59	59	1	1007.900000	1008.160000	0.004805	NaN	NaN	100801.864407	8388608
2021.12.07 02:10:00	1008.030833	128	60	61	1	1007.900000	1008.130000	0.004720	NaN	NaN	100803.083333	8388608
2021.12.07 02:11:00	1008.022667	128	60	60	1	1007.900000	1008.130000	0.004369	NaN	NaN	100802.266667	8388608
2021.12.07 02:12:00	1008.029016	128	61	61	1	1007.900000	1008.150000	0.005009	NaN	NaN	100802.901639	8388608
2021.12.07 02:13:00	1008.036167	128	60	59	1	1007.900000	1008.150000	0.004248	NaN	NaN	100803.616667	8388608
2021.12.07 02:14:00	1008.043000	128	60	60	1	1007.930000	1008.160000	0.004384	NaN	NaN	100804.300000	8388608
2021.12.07 02:15:00	1008.027797	128	59	59	1	1007.900000	1008.150000	0.004397	NaN	NaN	100802.779661	8388617
2021.12.07 02:16:00	1008.041000	128	60	59	1	1007.930000	1008.160000	0.004229	NaN	NaN	100804.100000	8388617
2021.12.07 02:17:00	1008.033115	128	61	61	1	1007.910000	1008.160000	0.004445	NaN	NaN	100803.311475	8388617
2021.12.07 02:18:00	1008.038500	128	60	61	1	1007.910000	1008.170000	0.004366	NaN	NaN	100803.850000	8388608
2021.12.07 02:19:00	1008.037797	128	59	58	1	1007.900000	1008.160000	0.004414	NaN	NaN	100803.779661	8388617
2021.12.07 02:20:00	1008.039836	128	61	61	1	1007.930000	1008.130000	0.003655	NaN	NaN	100803.983607	8388608
2021.12.07 02:21:00	1008.045763	128	59	59	1	1007.900000	1008.170000	0.004883	NaN	NaN	100804.576271	8388608
2021.12.07 02:22:00	1008.041148	128	61	61	1	1007.910000	1008.160000	0.004754	NaN	NaN	100804.114754	8388617
2021.12.07 02:23:00	1008.022833	128	60	61	1	1007.890000	1008.120000	0.004349	NaN	NaN	100802.283333	8388608
2021.12.07 02:24:00	1008.013167	128	60	59	1	1007.870000	1008.130000	0.004358	NaN	NaN	100801.316667	8388617
2021.12.07 02:25:00	1008.019322	128	59	58	1	1007.900000	1008.130000	0.004651	NaN	NaN	100801.932203	8388608
2021.12.07 02:26:00	1008.016557	128	61	61	1	1007.870000	1008.120000	0.004230	NaN	NaN	100801.655738	8388608
2021.12.07 02:27:00	1008.000833	128	60	60	1	1007.900000	1008.130000	0.004242	NaN	NaN	100800.083333	8388608
2021.12.07 02:28:00	1008.001356	128	59	60	1	1007.870000	1008.130000	0.004019	NaN	NaN	100800.135593	8388617
2021.12.07 02:29:00	1008.013443	128	61	60	1	1007.870000	1008.150000	0.004590	NaN	NaN	100801.344262	8388617
2021.12.07 02:30:00	1008.003051	128	59	59	1	1007.890000	1008.110000	0.004594	NaN	NaN	100800.305085	8388608
2021.12.07 02:31:00	1008.005000	128	60	60	1	1007.890000	1008.120000	0.004595	NaN	NaN	100800.500000	8388617
2021.12.07 02:32:00	1008.008333	128	60	60	1	1007.890000	1008.150000	0.004204	NaN	NaN	100800.833333	8388608
2021.12.07 02:33:00	1008.014333	128	60	60	1	1007.890000	1008.130000	0.004523	NaN	NaN	100801.433333	8388617
2021.12.07 02:34:00	1008.011167	128	60	61	1	1007.890000	1008.120000	0.004292	NaN	NaN	100801.116667	8388608
2021.12.07 02:35:00	1008.017833	128	60	60	1	1007.890000	1008.150000	0.004258	NaN	NaN	100801.783333	8388608
2021.12.07 02:36:00	1008.020167	128	60	60	1	1007.900000	1008.120000	0.004473	NaN	NaN	100802.016667	8388608
2021.12.07 02:37:00	1008.010167	128	60	60	1	1007.900000	1008.130000	0.004642	NaN	NaN	100801.016667	8388608
2021.12.07 02:38:00	1008.013934	128	61	61	1	1007.900000	1008.150000	0.004671	NaN	NaN	100801.393443	8388608
2021.12.07 02:39:00	1008.018167	128	60	60	1	1007.910000	1008.130000	0.004320	NaN	NaN	100801.816667	8388608
2021.12.07 02:40:00	1008.018833	128	60	60	1	1007.900000	1008.120000	0.003817	NaN	NaN	100801.883333	8388608
2021.12.07 02:41:00	1008.016949	128	59	59	1	1007.900000	1008.120000	0.004135	NaN	NaN	100801.694915	8388617
2021.12.07 02:42:00	1008.020333	128	60	60	1	1007.910000	1008.130000	0.003813	NaN	NaN	100802.033333	8388608
2021.12.07 02:43:00	1008.020492	128	61	61	1	1007.900000	1008.150000	0.003915	NaN	NaN	100802.049180	8388608
2021.12.07 02:44:00	1008.019167	128	60	60	1	1007.900000	1008.120000	0.004265	NaN	NaN	100801.916667	8388608
2021.12.07 02:45:00	1008.020500	128	60	60	1	1007.910000	1008.120000	0.003991	NaN	NaN	100802.050000	8388617
2021.12.07 02:46:00	1008.018000	128	60	60	1	1007.900000	1008.120000	0.004074	NaN	NaN	100801.800000	8388608
2021.12.07 02:47:00	1008.020167	128	60	60	1	1007.900000	1008.110000	0.003534	NaN	NaN	100802.016667	8388608
2021.12.07 02:48:00	1008.021167	128	60	60	1	1007.890000	1008.130000	0.004377	NaN	NaN	100802.116667	8388617
2021.12.07 02:49:00	1008.022167	128	60	59	1	1007.900000	1008.150000	0.004980	NaN	NaN	100802.216667	8388617
2021.12.07 02:50:00	1008.006949	128	59	59	1	1007.890000	1008.110000	0.003908	NaN	NaN	100800.694915	8388617
2021.12.07 02:51:00	1008.007500	128	60	60	1	1007.900000	1008.090000	0.003846	NaN	NaN	100800.750000	8388608
2021.12.07 02:52:00	1008.012459	128	61	61	1	1007.870000	1008.110000	0.004399	NaN	NaN	100801.245902	8388617
2021.12.07 02:53:00	1008.015424	128	59	59	1	1007.900000	1008.120000	0.004518	NaN	NaN	100801.542373	8388608
2021.12.07 02:54:00	1008.019500	128	60	60	1	1007.900000	1008.120000	0.004029	NaN	NaN	100801.950000	8388608
2021.12.07 02:55:00	1008.021803	128	61	60	1	1007.910000	1008.110000	0.003812	NaN	NaN	100802.180328	8388608
2021.12.07 02:56:00	1008.005500	128	60	60	1	1007.900000	1008.120000	0.004215	NaN	NaN	100800.550000	8388608
2021.12.07 02:57:00	1008.016441	128	59	59	1	1007.910000	1008.110000	0.003816	NaN	NaN	100801.644068	8388617
2021.12.07 02:58:00	1008.013607	128	61	61	1	1007.890000	1008.120000	0.004303	NaN	NaN	100801.360656	8388617
2021.12.07 02:59:00	1008.012373	128	59	59	1	1007.890000	1008.120000	0.004636	NaN	NaN	100801.237288	8388608
2021.12.07 03:00:00	1008.007049	128	61	61	1	1007.900000	1008.110000	0.003824	NaN	NaN	100800.704918	8388608
2021.12.07 03:01:00	1008.005000	128	60	60	1	1007.890000	1008.090000	0.004385	NaN	NaN	100800.500000	8388608
2021.12.07 03:02:00	1007.995254	128	59	60	1	1007.900000	1008.110000	0.003929	NaN	NaN	100799.525424	8388617
2021.12.07 03:03:00	1008.000333	128	60	60	1	1007.890000	1008.110000	0.003661	NaN	NaN	100800.033333	8388608
2021.12.07 03:04:00	1007.992000	128	60	59	1	1007.860000	1008.110000	0.004281	NaN	NaN	100799.200000	8388617
2021.12.07 03:05:00	1007.981803	128	61	61	1	1007.870000	1008.090000	0.003992	NaN	NaN	100798.180328	8388617
2021.12.07 03:06:00	1007.969833	128	60	60	1	1007.860000	1008.060000	0.004147	NaN	NaN	100796.983333	8388608
2021.12.07 03:07:00	1007.957119	128	59	59	1	1007.840000	1008.040000	0.003562	NaN	NaN	100795.711864	8388608
2021.12.07 03:08:00	1007.952833	128	60	60	1	1007.840000	1008.060000	0.003882	NaN	NaN	100795.283333	8388608
2021.12.07 03:09:00	1007.944098	128	61	61	1	1007.820000	1008.040000	0.003818	NaN	NaN	100794.409836	8388608
2021.12.07 03:10:00	1007.937333	128	60	61	1	1007.830000	1008.060000	0.004125	NaN	NaN	100793.733333	8388617
2021.12.07 03:11:00	1007.923833	128	60	60	1	1007.800000	1008.020000	0.004112	NaN	NaN	100792.383333	8388608
2021.12.07 03:12:00	1007.925167	128	60	60	1	1007.800000	1008.050000	0.003988	NaN	NaN	100792.516667	8388608
2021.12.07 03:13:00	1007.900169	128	59	59	1	1007.790000	1008.000000	0.003822	NaN	NaN	100790.016949	8388608
