$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.12 00:00:05
$Filename; CO2FT_A_P_In_20211212.txt
$Type; HydroC CO2FT ()
$Formula; Meas=a0+a1*Raw+a2*Raw^2+a3*Raw^3
$Ranges; 1
$Range1.a0; 0.0000000000E+0
$Range1.a1; 10.0000000000E-3
$Range1.a2; 0.0000000000E+0
$Range1.a3; 0.0000000000E+0
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$FORMATS
$1; Timestamp, Date Time; YYYY.MM.DD hh:mm:ss
$2; P_In, mbar; Float
$3; Quality, Flags; Int
$4; MeasCount, Cnt; Int
$5; MeanTime, Sec; Int
$6; Range, MR; Int
$7; Minimum, mbar; Float
$8; Maximum; mbar; Float
$9; Variance, Units; Float
$10; Longitude, Deg: Float
$11; Latitude, Deg; Float
$12; Rawvalue, Units; Float
$13; Info, Flags; Int
$DATASETS
$Timestamp	P_In	Quality	MeasCount	MeanTime	Range	Minimum	Maximum	Variance	Longitude	Latitude	Rawvalue	Info
2021.12.12 01:01:00	1000.278197	0	61	61	1	1000.150000	1000.410000	0.004878	NaN	NaN	100027.819672	9
2021.12.12 01:02:00	1000.196780	0	59	59	1	1000.060000	1000.330000	0.004795	NaN	NaN	100019.677966	0
2021.12.12 01:03:00	1000.166557	0	61	61	1	1000.040000	1000.280000	0.004306	NaN	NaN	100016.655738	0
2021.12.12 01:04:00	1000.172373	0	59	59	1	1000.060000	1000.300000	0.004408	NaN	NaN	100017.237288	9
2021.12.12 01:05:00	1000.175333	0	60	60	1	1000.060000	1000.320000	0.004561	NaN	NaN	100017.533333	9
2021.12.12 01:06:00	1000.183333	0	60	60	1	1000.070000	1000.300000	0.004026	NaN	NaN	100018.333333	0
2021.12.12 01:07:00	1000.188833	0	60	60	1	1000.090000	1000.300000	0.004227	NaN	NaN	100018.883333	9
2021.12.12 01:08:00	1000.194833	0	60	60	1	1000.090000	1000.330000	0.004114	NaN	NaN	100019.483333	0
2021.12.12 01:09:00	1000.189016	0	61	61	1	1000.070000	1000.300000	0.004722	NaN	NaN	100018.901639	0
2021.12.12 01:10:00	1000.203051	0	59	59	1	1000.090000	1000.330000	0.004359	NaN	NaN	100020.305085	0
2021.12.12 01:11:00	1000.230000	0	60	60	1	1000.110000	1000.350000	0.003980	NaN	NaN	100023.000000	9
2021.12.12 01:12:00	1000.244500	0	60	60	1	1000.130000	1000.370000	0.004639	NaN	NaN	100024.450000	9
2021.12.12 01:13:00	1000.281333	0	60	60	1	1000.170000	1000.390000	0.004066	NaN	NaN	100028.133333	9
2021.12.12 01:14:00	1000.341333	0	60	59	1	1000.150000	1000.470000	0.005541	NaN	NaN	100034.133333	9
2021.12.12 01:15:00	1000.371667	0	60	60	1	1000.240000	1000.480000	0.004685	NaN	NaN	100037.166667	9
2021.12.12 01:16:00	1000.393667	0	60	60	1	1000.260000	1000.510000	0.003881	NaN	NaN	100039.366667	0
2021.12.12 01:17:00	1000.462000	0	60	60	1	1000.350000	1000.590000	0.004121	NaN	NaN	100046.200000	9
2021.12.12 01:18:00	1000.493667	0	60	60	1	1000.360000	1000.650000	0.005132	NaN	NaN	100049.366667	0
2021.12.12 01:19:00	1000.522295	0	61	61	1	1000.400000	1000.690000	0.004711	NaN	NaN	100052.229508	0
2021.12.12 01:20:00	1000.562373	0	59	59	1	1000.460000	1000.700000	0.004239	NaN	NaN	100056.237288	0
2021.12.12 01:21:00	1000.567167	0	60	60	1	1000.460000	1000.690000	0.004821	NaN	NaN	100056.716667	9
2021.12.12 01:22:00	1000.568167	0	60	60	1	1000.460000	1000.680000	0.004208	NaN	NaN	100056.816667	0
2021.12.12 01:23:00	1000.602131	0	61	61	1	1000.470000	1000.760000	0.005060	NaN	NaN	100060.213115	9
2021.12.12 01:24:00	1000.687288	0	59	59	1	1000.570000	1000.800000	0.004524	NaN	NaN	100068.728814	0
2021.12.12 01:25:00	1000.752667	0	60	60	1	1000.630000	1000.870000	0.004233	NaN	NaN	100075.266667	0
2021.12.12 01:26:00	1000.758689	0	61	61	1	1000.610000	1000.900000	0.004135	NaN	NaN	100075.868852	0
2021.12.12 01:27:00	1000.676441	0	59	59	1	1000.540000	1000.800000	0.004913	NaN	NaN	100067.644068	0
2021.12.12 01:28:00	1000.615500	0	60	60	1	1000.480000	1000.760000	0.005147	NaN	NaN	100061.550000	0
2021.12.12 01:29:00	1000.572833	0	60	60	1	1000.470000	1000.680000	0.003665	NaN	NaN	100057.283333	0
2021.12.12 01:30:00	1000.509000	0	60	60	1	1000.320000	1000.660000	0.005680	NaN	NaN	100050.900000	9
2021.12.12 01:31:00	1000.306667	0	60	60	1	1000.150000	1000.470000	0.007060	NaN	NaN	100030.666667	0
2021.12.12 01:32:00	1000.139508	0	61	60	1	1000.020000	1000.290000	0.004935	NaN	NaN	100013.950820	0
2021.12.12 01:33:00	1000.048596	0	57	60	1	999.950000	1000.170000	0.004559	NaN	NaN	100004.859649	9
2021.12.12 01:34:00	1000.052593	0	54	59	1	999.930000	1000.150000	0.004457	NaN	NaN	100005.259259	9
2021.12.12 01:35:00	1000.087458	0	59	60	1	999.950000	1000.220000	0.005392	NaN	NaN	100008.745763	9
2021.12.12 01:36:00	1000.209833	0	60	60	1	1000.090000	1000.410000	0.006171	NaN	NaN	100020.983333	0
2021.12.12 01:37:00	1000.475167	0	60	60	1	1000.220000	1000.720000	0.015544	NaN	NaN	100047.516667	0
2021.12.12 01:38:00	1000.711500	0	60	60	1	1000.580000	1000.870000	0.004850	NaN	NaN	100071.150000	9
2021.12.12 01:39:00	1000.591833	0	60	60	1	1000.430000	1000.760000	0.006283	NaN	NaN	100059.183333	9
2021.12.12 01:40:00	1000.520833	0	60	60	1	1000.400000	1000.650000	0.004418	NaN	NaN	100052.083333	9
2021.12.12 01:41:00	1000.301333	0	60	60	1	1000.040000	1000.570000	0.018066	NaN	NaN	100030.133333	9
2021.12.12 01:42:00	999.815763	0	59	60	1	999.490000	1000.180000	0.029059	NaN	NaN	99981.576271	9
2021.12.12 01:43:00	999.326000	0	60	60	1	999.070000	999.580000	0.015377	NaN	NaN	99932.600000	9
2021.12.12 01:44:00	999.035167	0	60	60	1	998.890000	999.230000	0.006842	NaN	NaN	99903.516667	0
2021.12.12 01:45:00	998.911667	0	60	60	1	998.770000	999.030000	0.004336	NaN	NaN	99891.166667	9
2021.12.12 01:46:00	998.848689	0	61	61	1	998.730000	998.960000	0.004572	NaN	NaN	99884.868852	0
2021.12.12 01:47:00	998.811695	0	59	59	1	998.700000	998.930000	0.004145	NaN	NaN	99881.169492	0
2021.12.12 01:48:00	998.814500	0	60	60	1	998.670000	998.950000	0.004334	NaN	NaN	99881.450000	0
2021.12.12 01:49:00	998.898000	0	60	60	1	998.780000	999.030000	0.004365	NaN	NaN	99889.800000	9
2021.12.12 01:50:00	998.992333	0	60	60	1	998.860000	999.140000	0.004530	NaN	NaN	99899.233333	9
2021.12.12 01:51:00	999.037333	0	60	60	1	998.890000	999.190000	0.005345	NaN	NaN	99903.733333	0
2021.12.12 01:52:00	999.153333	0	60	59	1	999.030000	999.280000	0.004650	NaN	NaN	99915.333333	0
2021.12.12 01:53:00	999.268833	0	60	60	1	999.120000	999.430000	0.006749	NaN	NaN	99926.883333	0
2021.12.12 01:54:00	999.481167	0	60	60	1	999.300000	999.690000	0.009912	NaN	NaN	99948.116667	0
2021.12.12 01:55:00	999.674500	0	60	60	1	999.520000	999.810000	0.004934	NaN	NaN	99967.450000	0
2021.12.12 01:56:00	999.750500	0	60	60	1	999.620000	999.870000	0.003984	NaN	NaN	99975.050000	9
2021.12.12 01:57:00	999.795833	0	60	60	1	999.660000	999.910000	0.004431	NaN	NaN	99979.583333	9
2021.12.12 01:58:00	999.892679	0	56	60	1	999.740000	1000.070000	0.006256	NaN	NaN	99989.267857	9
2021.12.12 01:59:00	999.941356	0	59	60	1	999.780000	1000.070000	0.005346	NaN	NaN	99994.135593	9
2021.12.12 02:00:00	999.846441	0	59	60	1	999.710000	1000.000000	0.005310	NaN	NaN	99984.644068	9
2021.12.12 02:01:00	999.795738	0	61	61	1	999.650000	999.930000	0.005025	NaN	NaN	99979.573770	9
2021.12.12 02:02:00	999.736610	0	59	59	1	999.630000	999.850000	0.004119	NaN	NaN	99973.661017	9
2021.12.12 02:03:00	999.724333	0	60	60	1	999.620000	999.870000	0.003832	NaN	NaN	99972.433333	0
2021.12.12 02:04:00	999.707000	0	60	60	1	999.580000	999.850000	0.004198	NaN	NaN	99970.700000	0
2021.12.12 02:05:00	999.683443	0	61	61	1	999.580000	999.780000	0.003316	NaN	NaN	99968.344262	9
2021.12.12 02:06:00	999.667797	0	59	59	1	999.550000	999.780000	0.004011	NaN	NaN	99966.779661	0
2021.12.12 02:07:00	999.635667	0	60	60	1	999.520000	999.760000	0.003893	NaN	NaN	99963.566667	0
2021.12.12 02:08:00	999.609667	0	60	60	1	999.470000	999.710000	0.004278	NaN	NaN	99960.966667	0
2021.12.12 02:09:00	999.614667	0	60	59	1	999.510000	999.740000	0.004205	NaN	NaN	99961.466667	0
2021.12.12 02:10:00	999.631167	0	60	60	1	999.540000	999.760000	0.003699	NaN	NaN	99963.116667	0
2021.12.12 02:11:00	999.653833	0	60	60	1	999.550000	999.760000	0.003549	NaN	NaN	99965.383333	9
2021.12.12 02:12:00	999.677833	0	60	60	1	999.560000	999.780000	0.004088	NaN	NaN	99967.783333	9
2021.12.12 02:13:00	999.714667	0	60	59	1	999.590000	999.850000	0.004954	NaN	NaN	99971.466667	0
2021.12.12 02:14:00	999.757000	0	60	60	1	999.650000	999.870000	0.003848	NaN	NaN	99975.700000	9
2021.12.12 02:15:00	999.762333	0	60	60	1	999.630000	999.890000	0.004900	NaN	NaN	99976.233333	0
2021.12.12 02:16:00	999.836167	0	60	60	1	999.710000	999.980000	0.005187	NaN	NaN	99983.616667	0
2021.12.12 02:17:00	1000.031017	0	59	60	1	999.820000	1000.240000	0.012896	NaN	NaN	100003.101695	9
2021.12.12 02:18:00	1000.173833	0	60	60	1	1000.070000	1000.320000	0.004455	NaN	NaN	100017.383333	0
2021.12.12 02:19:00	1000.217333	0	60	60	1	1000.110000	1000.330000	0.003623	NaN	NaN	100021.733333	0
2021.12.12 02:20:00	1000.230167	0	60	60	1	1000.130000	1000.350000	0.004008	NaN	NaN	100023.016667	9
2021.12.12 02:21:00	1000.202951	0	61	61	1	1000.070000	1000.300000	0.003881	NaN	NaN	100020.295082	0
2021.12.12 02:22:00	1000.181356	0	59	59	1	1000.060000	1000.300000	0.004364	NaN	NaN	100018.135593	0
2021.12.12 02:23:00	1000.168500	0	60	60	1	1000.030000	1000.290000	0.004206	NaN	NaN	100016.850000	9
2021.12.12 02:24:00	1000.155167	0	60	60	1	1000.030000	1000.280000	0.004425	NaN	NaN	100015.516667	0
2021.12.12 02:25:00	1000.128333	0	60	60	1	1000.020000	1000.250000	0.004207	NaN	NaN	100012.833333	9
2021.12.12 02:26:00	1000.106949	0	59	60	1	999.980000	1000.240000	0.004801	NaN	NaN	100010.694915	9
2021.12.12 02:27:00	1000.092679	0	56	60	1	999.960000	1000.210000	0.004224	NaN	NaN	100009.267857	9
2021.12.12 02:28:00	1000.001404	0	57	60	1	999.730000	1000.150000	0.011677	NaN	NaN	100000.140351	9
2021.12.12 02:29:00	999.478167	0	60	60	1	999.230000	999.800000	0.020381	NaN	NaN	99947.816667	0
2021.12.12 02:30:00	999.184333	0	60	60	1	999.030000	999.360000	0.006696	NaN	NaN	99918.433333	9
2021.12.12 02:31:00	999.086500	0	60	60	1	998.950000	999.230000	0.004796	NaN	NaN	99908.650000	9
2021.12.12 02:32:00	999.041167	0	60	60	1	998.920000	999.170000	0.004038	NaN	NaN	99904.116667	9
2021.12.12 02:33:00	999.032000	0	60	60	1	998.920000	999.170000	0.003925	NaN	NaN	99903.200000	9
2021.12.12 02:34:00	999.026721	0	61	61	1	998.920000	999.170000	0.004032	NaN	NaN	99902.672131	0
2021.12.12 02:35:00	999.068305	0	59	59	1	998.960000	999.190000	0.003938	NaN	NaN	99906.830508	0
2021.12.12 02:36:00	999.076833	0	60	60	1	998.950000	999.190000	0.004680	NaN	NaN	99907.683333	9
2021.12.12 02:37:00	999.099500	0	60	60	1	999.000000	999.230000	0.003801	NaN	NaN	99909.950000	0
2021.12.12 02:38:00	999.085667	0	60	60	1	998.970000	999.220000	0.004116	NaN	NaN	99908.566667	9
2021.12.12 02:39:00	999.168167	0	60	60	1	999.030000	999.300000	0.005212	NaN	NaN	99916.816667	0
2021.12.12 02:40:00	999.238500	0	60	60	1	999.120000	999.370000	0.004460	NaN	NaN	99923.850000	0
2021.12.12 02:41:00	999.284667	0	60	60	1	999.150000	999.410000	0.004188	NaN	NaN	99928.466667	0
2021.12.12 02:42:00	999.299667	0	60	60	1	999.180000	999.410000	0.003912	NaN	NaN	99929.966667	0
2021.12.12 02:43:00	999.285500	0	60	60	1	999.170000	999.410000	0.004201	NaN	NaN	99928.550000	9
2021.12.12 02:44:00	999.298333	0	60	60	1	999.180000	999.410000	0.004109	NaN	NaN	99929.833333	0
2021.12.12 02:45:00	999.379167	0	60	60	1	999.230000	999.540000	0.005211	NaN	NaN	99937.916667	9
2021.12.12 02:46:00	999.565667	0	60	60	1	999.360000	999.760000	0.009537	NaN	NaN	99956.566667	0
2021.12.12 02:47:00	999.830833	0	60	60	1	999.600000	1000.100000	0.014720	NaN	NaN	99983.083333	9
2021.12.12 02:48:00	1000.129649	0	57	60	1	999.950000	1000.280000	0.004971	NaN	NaN	100012.964912	9
2021.12.12 02:49:00	1000.226333	0	60	60	1	1000.100000	1000.370000	0.004546	NaN	NaN	100022.633333	0
2021.12.12 02:50:00	1000.263833	0	60	60	1	1000.150000	1000.360000	0.003817	NaN	NaN	100026.383333	0
2021.12.12 02:51:00	1000.285333	0	60	60	1	1000.170000	1000.390000	0.003612	NaN	NaN	100028.533333	0
2021.12.12 02:52:00	1000.304000	0	60	60	1	1000.170000	1000.410000	0.004479	NaN	NaN	100030.400000	9
2021.12.12 02:53:00	1000.290167	0	60	60	1	1000.170000	1000.390000	0.004236	NaN	NaN	100029.016667	9
2021.12.12 02:54:00	1000.281667	0	60	60	1	1000.170000	1000.370000	0.003936	NaN	NaN	100028.166667	9
2021.12.12 02:55:00	1000.261667	0	60	60	1	1000.150000	1000.390000	0.003973	NaN	NaN	100026.166667	0
2021.12.12 02:56:00	1000.264333	0	60	60	1	1000.150000	1000.390000	0.004035	NaN	NaN	100026.433333	9
2021.12.12 02:57:00	1000.319167	0	60	60	1	1000.200000	1000.460000	0.004608	NaN	NaN	100031.916667	9
2021.12.12 02:58:00	1000.329167	0	60	60	1	1000.200000	1000.440000	0.003889	NaN	NaN	100032.916667	0
2021.12.12 02:59:00	1000.263833	0	60	60	1	1000.110000	1000.440000	0.005299	NaN	NaN	100026.383333	9
2021.12.12 03:00:00	1000.171000	0	60	60	1	1000.000000	1000.320000	0.005497	NaN	NaN	100017.100000	0
2021.12.12 03:01:00	1000.089153	0	59	60	1	999.960000	1000.220000	0.004135	NaN	NaN	100008.915254	9
2021.12.12 03:02:00	999.920000	0	58	60	1	999.730000	1000.130000	0.009470	NaN	NaN	99992.000000	9
2021.12.12 03:03:00	999.787000	0	60	60	1	999.660000	999.920000	0.004164	NaN	NaN	99978.700000	9
2021.12.12 03:04:00	999.929322	0	59	60	1	999.760000	1000.070000	0.006700	NaN	NaN	99992.932203	9
2021.12.12 03:05:00	1000.000862	0	58	60	1	999.890000	1000.130000	0.004654	NaN	NaN	100000.086207	9
2021.12.12 03:06:00	999.789831	0	59	60	1	999.380000	1000.110000	0.044505	NaN	NaN	99978.983051	9
2021.12.12 03:07:00	999.217333	0	60	60	1	998.990000	999.470000	0.015678	NaN	NaN	99921.733333	0
2021.12.12 03:08:00	998.980167	0	60	60	1	998.850000	999.150000	0.006008	NaN	NaN	99898.016667	0
2021.12.12 03:09:00	998.908667	0	60	60	1	998.780000	999.060000	0.005107	NaN	NaN	99890.866667	9
2021.12.12 03:10:00	998.897833	0	60	60	1	998.790000	999.060000	0.004848	NaN	NaN	99889.783333	9
2021.12.12 03:11:00	998.918833	0	60	60	1	998.790000	999.070000	0.004861	NaN	NaN	99891.883333	0
2021.12.12 03:12:00	998.899167	0	60	60	1	998.790000	999.030000	0.004191	NaN	NaN	99889.916667	9
2021.12.12 03:13:00	998.930000	0	60	60	1	998.810000	999.040000	0.003976	NaN	NaN	99893.000000	0
2021.12.12 03:14:00	998.949667	0	60	60	1	998.840000	999.040000	0.003688	NaN	NaN	99894.966667	0
2021.12.12 03:15:00	998.960500	0	60	60	1	998.860000	999.070000	0.004127	NaN	NaN	99896.050000	9
2021.12.12 03:16:00	998.952333	0	60	60	1	998.840000	999.070000	0.003757	NaN	NaN	99895.233333	0
2021.12.12 03:17:00	998.900167	0	60	60	1	998.780000	999.010000	0.004161	NaN	NaN	99890.016667	9
2021.12.12 03:18:00	998.871833	0	60	60	1	998.750000	998.990000	0.004432	NaN	NaN	99887.183333	9
2021.12.12 03:19:00	998.847500	0	60	60	1	998.730000	998.990000	0.005067	NaN	NaN	99884.750000	9
2021.12.12 03:20:00	998.802833	0	60	60	1	998.660000	998.920000	0.004210	NaN	NaN	99880.283333	0
2021.12.12 03:21:00	998.755000	0	60	60	1	998.640000	998.860000	0.004476	NaN	NaN	99875.500000	9
2021.12.12 03:22:00	998.754500	0	60	60	1	998.630000	998.890000	0.004930	NaN	NaN	99875.450000	9
2021.12.12 03:23:00	998.740500	0	60	60	1	998.630000	998.860000	0.003934	NaN	NaN	99874.050000	0
2021.12.12 03:24:00	998.782500	0	60	60	1	998.670000	998.900000	0.004395	NaN	NaN	99878.250000	0
2021.12.12 03:25:00	998.850667	0	60	60	1	998.710000	999.040000	0.005586	NaN	NaN	99885.066667	9
2021.12.12 03:26:00	998.954333	0	60	60	1	998.840000	999.070000	0.004123	NaN	NaN	99895.433333	0
