$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.04 00:00:01
$Filename; CO2FT_A_Signal_Proc_20211204.txt
$Type; HydroC CO2FT ()
$Formula; Meas=a0+a1*Raw+a2*Raw^2+a3*Raw^3
$Ranges; 1
$Range1.a0; 0.0000000000E+0
$Range1.a1; 1.0000000000E-3
$Range1.a2; 0.0000000000E+0
$Range1.a3; 0.0000000000E+0
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$FORMATS
$1; Timestamp, Date Time; YYYY.MM.DD hh:mm:ss
$2; Signal_Proc, digits; Float
$3; Quality, Flags; Int
$4; MeasCount, Cnt; Int
$5; MeanTime, Sec; Int
$6; Range, MR; Int
$7; Minimum, digits; Float
$8; Maximum; digits; Float
$9; Variance, Units; Float
$10; Longitude, Deg: Float
$11; Latitude, Deg; Float
$12; Rawvalue, Units; Float
$13; Info, Flags; Int
$DATASETS
$Timestamp	Signal_Proc	Quality	MeasCount	MeanTime	Range	Minimum	Maximum	Variance	Longitude	Latitude	Rawvalue	Info
2021.12.04 00:27:00	776.848400	128	60	60	1	775.289000	778.086000	0.654427	NaN	NaN	776848.400000	8388608
2021.12.04 00:28:00	779.820733	128	60	60	1	778.086000	781.237000	0.787554	NaN	NaN	779820.733333	8388617
2021.12.04 00:29:00	782.903542	128	59	59	1	781.237000	784.182000	0.678731	NaN	NaN	782903.542373	8388617
2021.12.04 00:30:00	785.774426	128	61	61	1	784.033000	787.463000	0.905505	NaN	NaN	785774.426230	8388608
2021.12.04 00:31:00	788.201169	128	59	59	1	787.109000	789.700000	0.699353	NaN	NaN	788201.169492	8388608
2021.12.04 00:32:00	791.210475	128	61	60	1	789.700000	792.216000	0.569797	NaN	NaN	791210.475410	8388617
2021.12.04 00:33:00	793.390400	128	60	59	1	792.069000	795.012000	0.721459	NaN	NaN	793390.400000	8388608
2021.12.04 00:34:00	796.447150	128	60	60	1	795.012000	798.162000	0.867622	NaN	NaN	796447.150000	8388608
2021.12.04 00:35:00	798.653200	128	60	60	1	797.735000	799.692000	0.473027	NaN	NaN	798653.200000	8388608
2021.12.04 00:36:00	801.018717	128	60	60	1	799.340000	802.209000	0.511236	NaN	NaN	801018.716667	8388608
2021.12.04 00:37:00	803.220400	128	60	61	1	802.209000	804.519000	0.419001	NaN	NaN	803220.400000	8388617
2021.12.04 00:38:00	805.821000	128	60	59	1	804.519000	806.756000	0.523253	NaN	NaN	805821.000000	8388608
2021.12.04 00:39:00	807.703133	128	60	59	1	806.683000	808.920000	0.402285	NaN	NaN	807703.133333	8388608
2021.12.04 00:40:00	809.963283	128	60	59	1	808.920000	811.302000	0.408324	NaN	NaN	809963.283333	8388608
2021.12.04 00:41:00	812.293683	128	60	60	1	810.950000	813.539000	0.474815	NaN	NaN	812293.683333	8388617
2021.12.04 00:42:00	814.432900	128	60	60	1	813.466000	815.776000	0.427218	NaN	NaN	814432.900000	8388617
2021.12.04 00:43:00	816.170317	128	60	60	1	815.206000	817.805000	0.733046	NaN	NaN	816170.316667	8388617
2021.12.04 00:44:00	818.128322	128	59	59	1	816.957000	819.411000	0.495232	NaN	NaN	818128.322034	8388617
2021.12.04 00:45:00	820.306836	128	61	60	1	819.411000	821.296000	0.306856	NaN	NaN	820306.836066	8388608
2021.12.04 00:46:00	822.053733	128	60	59	1	821.296000	822.829000	0.163704	NaN	NaN	822053.733333	8388608
2021.12.04 00:47:00	823.851695	128	59	59	1	822.829000	824.722000	0.338662	NaN	NaN	823851.694915	8388608
2021.12.04 00:48:00	825.972590	128	61	61	1	824.651000	827.031000	0.426509	NaN	NaN	825972.590164	8388608
2021.12.04 00:49:00	827.669867	128	60	60	1	826.680000	828.709000	0.238414	NaN	NaN	827669.866667	8388608
2021.12.04 00:50:00	829.537864	128	59	60	1	828.357000	830.315000	0.251830	NaN	NaN	829537.864407	8388608
2021.12.04 00:51:00	831.107350	128	60	60	1	830.243000	832.343000	0.371527	NaN	NaN	831107.350000	8388608
2021.12.04 00:52:00	832.896869	128	61	60	1	832.200000	833.390000	0.156924	NaN	NaN	832896.868852	8388608
2021.12.04 00:53:00	834.624400	128	60	59	1	833.670000	835.418000	0.235943	NaN	NaN	834624.400000	8388617
2021.12.04 00:54:00	836.254271	128	59	60	1	834.997000	837.096000	0.441254	NaN	NaN	836254.271186	8388608
2021.12.04 00:55:00	837.743361	128	61	61	1	837.025000	839.053000	0.250066	NaN	NaN	837743.360656	8388617
2021.12.04 00:56:00	839.326800	128	60	60	1	838.702000	840.171000	0.218540	NaN	NaN	839326.800000	8388608
2021.12.04 00:57:00	840.854254	128	59	59	1	839.820000	841.849000	0.284371	NaN	NaN	840854.254237	8388608
2021.12.04 00:58:00	842.362183	128	60	60	1	841.778000	843.317000	0.326171	NaN	NaN	842362.183333	8388608
2021.12.04 00:59:00	843.924902	128	61	61	1	843.247000	844.994000	0.345636	NaN	NaN	843924.901639	8388608
2021.12.04 01:00:00	845.416633	128	60	60	1	844.924000	846.112000	0.148349	NaN	NaN	845416.633333	8388608
2021.12.04 01:01:00	846.829700	128	60	60	1	845.762000	847.860000	0.426754	NaN	NaN	846829.700000	8388608
2021.12.04 01:02:00	848.276133	128	60	60	1	847.720000	849.397000	0.132898	NaN	NaN	848276.133333	8388608
2021.12.04 01:03:00	849.618305	128	59	59	1	848.768000	850.026000	0.070392	NaN	NaN	849618.305085	8388617
2021.12.04 01:04:00	850.793639	128	61	60	1	849.816000	851.913000	0.229232	NaN	NaN	850793.639344	8388617
2021.12.04 01:05:00	852.361183	128	60	59	1	851.563000	853.310000	0.264402	NaN	NaN	852361.183333	8388608
2021.12.04 01:06:00	853.594883	128	60	59	1	853.241000	854.150000	0.054075	NaN	NaN	853594.883333	8388617
2021.12.04 01:07:00	855.013933	128	60	60	1	853.800000	855.966000	0.345290	NaN	NaN	855013.933333	8388617
2021.12.04 01:08:00	856.380417	128	60	60	1	855.827000	857.015000	0.181366	NaN	NaN	856380.416667	8388608
2021.12.04 01:09:00	857.468283	128	60	60	1	856.666000	857.923000	0.102887	NaN	NaN	857468.283333	8388617
2021.12.04 01:10:00	858.747017	128	59	60	1	857.784000	859.531000	0.197880	NaN	NaN	858747.016949	8388617
2021.12.04 01:11:00	859.993583	128	60	60	1	859.112000	860.719000	0.246719	NaN	NaN	859993.583333	8388608
2021.12.04 01:12:00	861.163917	128	60	60	1	860.300000	862.116000	0.241326	NaN	NaN	861163.916667	8388608
2021.12.04 01:13:00	862.328262	128	61	61	1	861.698000	863.165000	0.234497	NaN	NaN	862328.262295	8388608
2021.12.04 01:14:00	863.473483	128	60	59	1	863.027000	863.865000	0.070825	NaN	NaN	863473.483333	8388608
2021.12.04 01:15:00	864.612217	128	60	60	1	863.865000	865.402000	0.207196	NaN	NaN	864612.216667	8388608
2021.12.04 01:16:00	865.657400	128	60	60	1	864.704000	866.589000	0.358032	NaN	NaN	865657.400000	8388608
2021.12.04 01:17:00	866.964763	128	59	60	1	866.102000	867.918000	0.254069	NaN	NaN	866964.762712	8388617
2021.12.04 01:18:00	867.819650	128	60	59	1	867.221000	868.687000	0.197366	NaN	NaN	867819.650000	8388608
2021.12.04 01:19:00	869.053934	128	61	60	1	868.060000	869.874000	0.242511	NaN	NaN	869053.934426	8388608
2021.12.04 01:20:00	870.432475	128	59	59	1	869.526000	871.621000	0.228966	NaN	NaN	870432.474576	8388608
2021.12.04 01:21:00	871.445180	128	61	61	1	871.204000	871.900000	0.062029	NaN	NaN	871445.180328	8388608
2021.12.04 01:22:00	872.325567	128	60	60	1	871.832000	873.298000	0.132464	NaN	NaN	872325.566667	8388617
2021.12.04 01:23:00	873.374183	128	60	60	1	872.881000	874.068000	0.129427	NaN	NaN	873374.183333	8388608
2021.12.04 01:24:00	874.438533	128	60	60	1	873.930000	874.907000	0.095683	NaN	NaN	874438.533333	8388608
2021.12.04 01:25:00	875.336800	128	60	61	1	874.558000	875.813000	0.069292	NaN	NaN	875336.800000	8388617
2021.12.04 01:26:00	876.099183	128	60	59	1	875.329000	876.584000	0.149495	NaN	NaN	876099.183333	8388617
2021.12.04 01:27:00	877.286867	128	60	59	1	876.515000	877.981000	0.142414	NaN	NaN	877286.866667	8388608
2021.12.04 01:28:00	878.085950	128	60	60	1	877.634000	878.820000	0.117140	NaN	NaN	878085.950000	8388608
2021.12.04 01:29:00	879.156400	128	60	60	1	878.404000	879.727000	0.134244	NaN	NaN	879156.400000	8388617
2021.12.04 01:30:00	880.227250	128	60	61	1	879.658000	880.634000	0.102461	NaN	NaN	880227.250000	8388617
2021.12.04 01:31:00	880.727317	128	60	60	1	880.150000	881.336000	0.124605	NaN	NaN	880727.316667	8388617
2021.12.04 01:32:00	881.737283	128	60	59	1	881.268000	882.175000	0.103437	NaN	NaN	881737.283333	8388608
2021.12.04 01:33:00	882.700898	128	59	59	1	882.107000	883.293000	0.097230	NaN	NaN	882700.898305	8388608
2021.12.04 01:34:00	883.771508	128	61	61	1	883.293000	884.200000	0.122802	NaN	NaN	883771.508197	8388608
2021.12.04 01:35:00	884.309500	128	60	60	1	883.784000	885.038000	0.115833	NaN	NaN	884309.500000	8388608
2021.12.04 01:36:00	885.232617	128	60	60	1	884.902000	885.877000	0.095941	NaN	NaN	885232.616667	8388617
2021.12.04 01:37:00	886.379034	128	59	60	1	885.877000	887.063000	0.133134	NaN	NaN	886379.033898	8388617
2021.12.04 01:38:00	886.958016	128	61	61	1	886.368000	887.486000	0.070817	NaN	NaN	886958.016393	8388608
2021.12.04 01:39:00	887.844746	128	59	59	1	887.139000	888.325000	0.088930	NaN	NaN	887844.745763	8388608
2021.12.04 01:40:00	888.616800	128	60	59	1	887.978000	889.096000	0.077415	NaN	NaN	888616.800000	8388617
2021.12.04 01:41:00	889.738213	128	61	61	1	889.096000	890.417000	0.107454	NaN	NaN	889738.213115	8388608
2021.12.04 01:42:00	890.361847	128	59	59	1	889.935000	890.696000	0.037170	NaN	NaN	890361.847458	8388617
2021.12.04 01:43:00	891.104800	128	60	59	1	890.282000	892.027000	0.175361	NaN	NaN	891104.800000	8388617
2021.12.04 01:44:00	891.730361	128	61	61	1	891.400000	892.306000	0.058844	NaN	NaN	891730.360656	8388608
2021.12.04 01:45:00	892.539814	128	59	60	1	891.959000	893.145000	0.173616	NaN	NaN	892539.813559	8388608
2021.12.04 01:46:00	893.457934	128	61	61	1	892.731000	894.051000	0.083474	NaN	NaN	893457.934426	8388608
2021.12.04 01:47:00	893.970883	128	60	60	1	893.290000	894.543000	0.087425	NaN	NaN	893970.883333	8388608
2021.12.04 01:48:00	894.828051	128	59	59	1	893.849000	895.728000	0.202075	NaN	NaN	894828.050847	8388608
2021.12.04 01:49:00	895.614492	128	61	61	1	895.314000	896.499000	0.072633	NaN	NaN	895614.491803	8388608
2021.12.04 01:50:00	896.279983	128	60	60	1	895.739000	896.779000	0.071064	NaN	NaN	896279.983333	8388608
2021.12.04 01:51:00	896.923203	128	59	59	1	896.365000	897.271000	0.071845	NaN	NaN	896923.203390	8388617
2021.12.04 01:52:00	897.658082	128	61	61	1	896.991000	898.176000	0.101814	NaN	NaN	897658.081967	8388617
2021.12.04 01:53:00	898.482559	128	59	59	1	898.109000	898.803000	0.065705	NaN	NaN	898482.559322	8388608
2021.12.04 01:54:00	899.102367	128	60	61	1	898.669000	899.574000	0.038855	NaN	NaN	899102.366667	8388608
2021.12.04 01:55:00	899.754783	128	60	60	1	899.227000	900.133000	0.033140	NaN	NaN	899754.783333	8388608
2021.12.04 01:56:00	900.508180	128	61	60	1	899.720000	900.972000	0.149096	NaN	NaN	900508.180328	8388608
2021.12.04 01:57:00	901.276517	128	60	60	1	900.625000	901.877000	0.150598	NaN	NaN	901276.516667	8388617
2021.12.04 01:58:00	901.840119	128	59	58	1	901.184000	902.436000	0.129475	NaN	NaN	901840.118644	8388608
2021.12.04 01:59:00	902.491483	128	60	60	1	902.023000	902.995000	0.038564	NaN	NaN	902491.483333	8388617
2021.12.04 02:00:00	903.199820	128	61	61	1	902.649000	903.767000	0.071252	NaN	NaN	903199.819672	8388617
2021.12.04 02:01:00	903.463667	128	60	60	1	902.795000	904.047000	0.127009	NaN	NaN	903463.666667	8388608
2021.12.04 02:02:00	904.158667	128	60	60	1	903.634000	904.606000	0.099710	NaN	NaN	904158.666667	8388608
2021.12.04 02:03:00	904.950831	128	59	59	1	904.539000	905.165000	0.057986	NaN	NaN	904950.830508	8388608
2021.12.04 02:04:00	905.782590	128	61	60	1	905.165000	906.349000	0.094692	NaN	NaN	905782.590164	8388617
2021.12.04 02:05:00	906.076617	128	60	59	1	905.658000	906.562000	0.068576	NaN	NaN	906076.616667	8388617
2021.12.04 02:06:00	906.562217	128	60	60	1	905.870000	907.467000	0.189336	NaN	NaN	906562.216667	8388617
2021.12.04 02:07:00	907.437750	128	60	60	1	907.055000	908.026000	0.113067	NaN	NaN	907437.750000	8388617
2021.12.04 02:08:00	907.810300	128	60	60	1	907.614000	908.173000	0.019800	NaN	NaN	907810.300000	8388608
2021.12.04 02:09:00	908.476102	128	59	60	1	907.827000	908.798000	0.077185	NaN	NaN	908476.101695	8388608
2021.12.04 02:10:00	908.870500	128	60	61	1	908.320000	909.358000	0.072108	NaN	NaN	908870.500000	8388608
2021.12.04 02:11:00	909.769083	128	60	59	1	908.945000	910.262000	0.102971	NaN	NaN	909769.083333	8388608
2021.12.04 02:12:00	910.301279	128	61	60	1	909.850000	910.476000	0.043025	NaN	NaN	910301.278689	8388608
2021.12.04 02:13:00	910.588763	128	59	59	1	910.130000	911.101000	0.049268	NaN	NaN	910588.762712	8388617
2021.12.04 02:14:00	910.761967	128	61	60	1	910.410000	911.101000	0.067900	NaN	NaN	910761.967213	8388608
2021.12.04 02:15:00	910.810383	128	60	60	1	910.344000	911.101000	0.047945	NaN	NaN	910810.383333	8388608
2021.12.04 02:16:00	911.207783	128	60	60	1	910.623000	911.660000	0.059726	NaN	NaN	911207.783333	8388617
2021.12.04 02:17:00	911.342576	128	59	60	1	910.903000	911.940000	0.070043	NaN	NaN	911342.576271	8388608
2021.12.04 02:18:00	911.831393	128	61	61	1	911.248000	912.432000	0.072031	NaN	NaN	911831.393443	8388608
2021.12.04 02:19:00	912.424271	128	59	59	1	912.021000	912.778000	0.039737	NaN	NaN	912424.271186	8388617
2021.12.04 02:20:00	912.508279	128	61	60	1	912.021000	912.712000	0.035979	NaN	NaN	912508.278689	8388617
2021.12.04 02:21:00	913.033617	128	60	59	1	912.301000	913.337000	0.053384	NaN	NaN	913033.616667	8388617
2021.12.04 02:22:00	913.674350	128	60	60	1	913.271000	913.896000	0.044614	NaN	NaN	913674.350000	8388608
2021.12.04 02:23:00	914.038917	128	60	60	1	913.485000	914.390000	0.043534	NaN	NaN	914038.916667	8388617
2021.12.04 02:24:00	914.573850	128	60	60	1	914.043000	915.015000	0.047997	NaN	NaN	914573.850000	8388617
2021.12.04 02:25:00	914.996458	128	59	60	1	914.669000	915.360000	0.035040	NaN	NaN	914996.457627	8388608
2021.12.04 02:26:00	915.603934	128	61	61	1	915.228000	916.133000	0.060250	NaN	NaN	915603.934426	8388608
2021.12.04 02:27:00	915.900983	128	59	59	1	915.442000	916.346000	0.066571	NaN	NaN	915900.983051	8388608
2021.12.04 02:28:00	916.400426	128	61	60	1	915.721000	917.316000	0.177687	NaN	NaN	916400.426230	8388617
2021.12.04 02:29:00	917.083633	128	60	59	1	916.626000	917.530000	0.037333	NaN	NaN	917083.633333	8388617
2021.12.04 02:30:00	917.320133	128	60	60	1	916.840000	917.744000	0.050012	NaN	NaN	917320.133333	8388608
2021.12.04 02:31:00	917.803847	128	59	59	1	917.744000	918.368000	0.022728	NaN	NaN	917803.847458	8388617
2021.12.04 02:32:00	918.219279	128	61	61	1	917.678000	918.647000	0.037403	NaN	NaN	918219.278689	8388617
2021.12.04 02:33:00	918.626717	128	60	60	1	917.958000	919.141000	0.070550	NaN	NaN	918626.716667	8388617
2021.12.04 02:34:00	919.303627	128	59	59	1	919.141000	919.766000	0.033187	NaN	NaN	919303.627119	8388608
2021.12.04 02:35:00	919.687230	128	61	60	1	919.141000	920.111000	0.055885	NaN	NaN	919687.229508	8388608
2021.12.04 02:36:00	920.059950	128	60	59	1	919.701000	920.391000	0.027969	NaN	NaN	920059.950000	8388617
2021.12.04 02:37:00	920.615783	128	60	60	1	919.980000	921.229000	0.170618	NaN	NaN	920615.783333	8388617
2021.12.04 02:38:00	921.130100	128	60	60	1	920.539000	921.508000	0.073635	NaN	NaN	921130.100000	8388608
2021.12.04 02:39:00	921.504593	128	59	59	1	921.098000	922.068000	0.068807	NaN	NaN	921504.593220	8388608
2021.12.04 02:40:00	921.804705	128	61	61	1	921.657000	922.281000	0.031783	NaN	NaN	921804.704918	8388608
2021.12.04 02:41:00	922.319600	128	60	60	1	921.871000	922.775000	0.058247	NaN	NaN	922319.600000	8388617
2021.12.04 02:42:00	922.940881	128	59	59	1	922.430000	923.400000	0.058888	NaN	NaN	922940.881356	8388608
2021.12.04 02:43:00	923.358115	128	61	60	1	922.430000	923.810000	0.156793	NaN	NaN	923358.114754	8388617
2021.12.04 02:44:00	923.834433	128	60	59	1	923.400000	924.238000	0.043179	NaN	NaN	923834.433333	8388608
2021.12.04 02:45:00	924.399917	128	60	60	1	924.173000	924.863000	0.033975	NaN	NaN	924399.916667	8388617
2021.12.04 02:46:00	924.719600	128	60	60	1	924.173000	925.356000	0.134795	NaN	NaN	924719.600000	8388608
2021.12.04 02:47:00	925.316417	128	60	60	1	925.011000	925.701000	0.036175	NaN	NaN	925316.416667	8388617
2021.12.04 02:48:00	925.737767	128	60	60	1	925.226000	926.260000	0.051327	NaN	NaN	925737.766667	8388608
2021.12.04 02:49:00	926.140283	128	60	61	1	925.785000	926.474000	0.067863	NaN	NaN	926140.283333	8388608
2021.12.04 02:50:00	926.526500	128	60	60	1	926.064000	926.754000	0.042684	NaN	NaN	926526.500000	8388608
2021.12.04 02:51:00	926.931271	128	59	59	1	926.064000	927.313000	0.118390	NaN	NaN	926931.271186	8388608
2021.12.04 02:52:00	927.508267	128	60	60	1	926.903000	928.152000	0.104180	NaN	NaN	927508.266667	8388608
2021.12.04 02:53:00	927.939082	128	61	61	1	927.742000	928.216000	0.020093	NaN	NaN	927939.081967	8388608
2021.12.04 02:54:00	928.196367	128	60	60	1	927.742000	928.711000	0.079183	NaN	NaN	928196.366667	8388608
2021.12.04 02:55:00	928.722300	128	60	60	1	928.366000	928.990000	0.056196	NaN	NaN	928722.300000	8388617
2021.12.04 02:56:00	929.117831	128	59	60	1	928.860000	929.549000	0.029272	NaN	NaN	929117.830508	8388608
2021.12.04 02:57:00	929.422902	128	61	61	1	928.860000	929.764000	0.073223	NaN	NaN	929422.901639	8388608
2021.12.04 02:58:00	929.965633	128	60	60	1	929.419000	930.387000	0.089971	NaN	NaN	929965.633333	8388608
2021.12.04 02:59:00	930.410083	128	60	60	1	930.043000	930.882000	0.045711	NaN	NaN	930410.083333	8388608
2021.12.04 03:00:00	930.912339	128	59	59	1	930.258000	931.226000	0.067137	NaN	NaN	930912.338983	8388608
2021.12.04 03:01:00	931.336689	128	61	61	1	930.817000	931.785000	0.050936	NaN	NaN	931336.688525	8388617
2021.12.04 03:02:00	931.744400	128	60	60	1	931.096000	932.065000	0.066049	NaN	NaN	931744.400000	8388608
2021.12.04 03:03:00	931.986000	128	60	60	1	931.656000	932.409000	0.032805	NaN	NaN	931986.000000	8388617
2021.12.04 03:04:00	932.263847	128	59	59	1	931.806000	932.839000	0.074521	NaN	NaN	932263.847458	8388617
2021.12.04 03:05:00	932.671230	128	61	61	1	932.214000	933.118000	0.140286	NaN	NaN	932671.229508	8388617
2021.12.04 03:06:00	933.263102	128	59	58	1	932.839000	933.742000	0.054010	NaN	NaN	933263.101695	8388608
2021.12.04 03:07:00	933.522836	128	61	61	1	933.118000	933.806000	0.036235	NaN	NaN	933522.836066	8388617
2021.12.04 03:08:00	934.007881	128	59	59	1	933.054000	934.645000	0.142094	NaN	NaN	934007.881356	8388608
2021.12.04 03:09:00	934.490541	128	61	61	1	933.957000	934.924000	0.107117	NaN	NaN	934490.540984	8388617
2021.12.04 03:10:00	934.864417	128	60	60	1	934.516000	935.204000	0.031355	NaN	NaN	934864.416667	8388617
2021.12.04 03:11:00	935.248667	128	60	60	1	934.731000	935.827000	0.072231	NaN	NaN	935248.666667	8388608
2021.12.04 03:12:00	935.604617	128	60	61	1	935.355000	936.042000	0.050120	NaN	NaN	935604.616667	8388608
2021.12.04 03:13:00	936.112797	128	59	58	1	935.634000	936.537000	0.051883	NaN	NaN	936112.796610	8388608
2021.12.04 03:14:00	936.542200	128	60	60	1	936.257000	936.881000	0.060715	NaN	NaN	936542.200000	8388608
2021.12.04 03:15:00	936.852754	128	61	61	1	936.257000	937.161000	0.043541	NaN	NaN	936852.754098	8388608
2021.12.04 03:16:00	937.356417	128	60	60	1	936.816000	937.719000	0.086353	NaN	NaN	937356.416667	8388608
2021.12.04 03:17:00	937.583169	128	59	60	1	937.311000	937.999000	0.031675	NaN	NaN	937583.169492	8388608
2021.12.04 03:18:00	937.892852	128	61	61	1	937.311000	938.279000	0.067767	NaN	NaN	937892.852459	8388608
2021.12.04 03:19:00	938.353508	128	59	58	1	937.806000	939.117000	0.121969	NaN	NaN	938353.508475	8388608
2021.12.04 03:20:00	938.777820	128	61	61	1	938.430000	939.117000	0.075535	NaN	NaN	938777.819672	8388617
2021.12.04 03:21:00	939.077067	128	60	60	1	938.709000	939.740000	0.095706	NaN	NaN	939077.066667	8388608
2021.12.04 03:22:00	939.465627	128	59	60	1	939.052000	939.676000	0.027857	NaN	NaN	939465.627119	8388617
2021.12.04 03:23:00	939.817567	128	60	60	1	939.204000	940.514000	0.133433	NaN	NaN	939817.566667	8388617
