$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.16 00:00:03
$Filename; CO2FT_A_Signal_Proc_20211216.txt
$Type; HydroC CO2FT ()
$Formula; Meas=a0+a1*Raw+a2*Raw^2+a3*Raw^3
$Ranges; 1
$Range1.a0; 0.0000000000E+0
$Range1.a1; 1.0000000000E-3
$Range1.a2; 0.0000000000E+0
$Range1.a3; 0.0000000000E+0
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$FORMATS
$1; Timestamp, Date Time; YYYY.MM.DD hh:mm:ss
$2; Signal_Proc, digits; Float
$3; Quality, Flags; Int
$4; MeasCount, Cnt; Int
$5; MeanTime, Sec; Int
$6; Range, MR; Int
$7; Minimum, digits; Float
$8; Maximum; digits; Float
$9; Variance, Units; Float
$10; Longitude, Deg: Float
$11; Latitude, Deg; Float
$12; Rawvalue, Units; Float
$13; Info, Flags; Int
$DATASETS
$Timestamp	Signal_Proc	Quality	MeasCount	MeanTime	Range	Minimum	Maximum	Variance	Longitude	Latitude	Rawvalue	Info
2021.12.16 00:24:00	480.525817	0	60	60	1	479.970000	480.998000	0.070201	NaN	NaN	480525.816667	9
2021.12.16 00:25:00	481.142683	0	60	60	1	480.529000	481.742000	0.074676	NaN	NaN	481142.683333	9
2021.12.16 00:26:00	481.487917	0	60	60	1	480.790000	482.192000	0.097428	NaN	NaN	481487.916667	0
2021.12.16 00:27:00	482.031633	0	60	60	1	481.535000	482.657000	0.071928	NaN	NaN	482031.633333	0
2021.12.16 00:28:00	482.517500	0	60	60	1	481.815000	483.328000	0.161832	NaN	NaN	482517.500000	0
2021.12.16 00:29:00	482.833067	0	60	60	1	482.563000	483.310000	0.034912	NaN	NaN	482833.066667	9
2021.12.16 00:30:00	483.111017	0	60	60	1	482.563000	483.590000	0.046723	NaN	NaN	483111.016667	9
2021.12.16 00:31:00	483.349200	0	60	60	1	483.027000	483.590000	0.027621	NaN	NaN	483349.200000	9
2021.12.16 00:32:00	483.701983	0	60	60	1	483.401000	484.149000	0.044228	NaN	NaN	483701.983333	9
2021.12.16 00:33:00	483.898367	0	60	60	1	483.401000	484.334000	0.034175	NaN	NaN	483898.366667	0
2021.12.16 00:34:00	483.946533	0	60	60	1	483.681000	484.334000	0.043569	NaN	NaN	483946.533333	0
2021.12.16 00:35:00	484.246783	0	60	60	1	483.586000	485.082000	0.090375	NaN	NaN	484246.783333	0
2021.12.16 00:36:00	484.406567	0	60	60	1	483.960000	484.893000	0.050596	NaN	NaN	484406.566667	0
2021.12.16 00:37:00	484.605300	0	60	60	1	484.240000	485.267000	0.072331	NaN	NaN	484605.300000	9
2021.12.16 00:38:00	484.418417	0	60	60	1	483.866000	484.893000	0.100029	NaN	NaN	484418.416667	0
2021.12.16 00:39:00	484.745200	0	60	60	1	483.866000	485.546000	0.147128	NaN	NaN	484745.200000	0
2021.12.16 00:40:00	484.695433	0	60	60	1	484.145000	485.267000	0.115097	NaN	NaN	484695.433333	9
2021.12.16 00:41:00	484.970833	0	60	60	1	484.520000	485.546000	0.095352	NaN	NaN	484970.833333	0
2021.12.16 00:42:00	484.755250	0	60	60	1	484.331000	485.173000	0.045551	NaN	NaN	484755.250000	0
2021.12.16 00:43:00	485.012267	0	60	60	1	484.705000	485.267000	0.035893	NaN	NaN	485012.266667	0
2021.12.16 00:44:00	484.897100	0	60	60	1	484.425000	485.546000	0.052722	NaN	NaN	484897.100000	9
2021.12.16 00:45:00	485.021017	0	60	60	1	484.520000	485.546000	0.064717	NaN	NaN	485021.016667	0
2021.12.16 00:46:00	485.121983	0	60	60	1	484.611000	485.826000	0.116688	NaN	NaN	485121.983333	0
2021.12.16 00:47:00	485.365800	0	60	59	1	484.799000	486.106000	0.077716	NaN	NaN	485365.800000	9
2021.12.16 00:48:00	485.393450	0	60	60	1	484.705000	486.200000	0.120556	NaN	NaN	485393.450000	9
2021.12.16 00:49:00	485.202117	0	60	60	1	484.799000	485.826000	0.059484	NaN	NaN	485202.116667	0
2021.12.16 00:50:00	485.323267	0	60	60	1	484.799000	485.732000	0.047317	NaN	NaN	485323.266667	0
2021.12.16 00:51:00	485.192733	0	60	60	1	484.520000	485.826000	0.085098	NaN	NaN	485192.733333	9
2021.12.16 00:52:00	485.578017	0	60	60	1	485.078000	486.106000	0.077548	NaN	NaN	485578.016667	0
2021.12.16 00:53:00	485.675850	0	60	60	1	485.078000	486.385000	0.054442	NaN	NaN	485675.850000	0
2021.12.16 00:54:00	486.243150	0	60	60	1	485.638000	486.759000	0.061690	NaN	NaN	486243.150000	0
2021.12.16 00:55:00	486.511350	0	60	60	1	485.918000	486.944000	0.074824	NaN	NaN	486511.350000	9
2021.12.16 00:56:00	487.287900	0	60	60	1	486.850000	487.688000	0.039210	NaN	NaN	487287.900000	9
2021.12.16 00:57:00	488.077183	0	60	60	1	487.688000	488.621000	0.039069	NaN	NaN	488077.183333	9
2021.12.16 00:58:00	488.584850	0	60	60	1	487.875000	489.086000	0.095888	NaN	NaN	488584.850000	0
2021.12.16 00:59:00	489.038983	0	60	60	1	488.060000	489.646000	0.154032	NaN	NaN	489038.983333	0
2021.12.16 01:00:00	489.731083	0	60	60	1	488.992000	490.019000	0.059682	NaN	NaN	489731.083333	9
2021.12.16 01:01:00	490.065350	0	60	60	1	489.552000	490.672000	0.056914	NaN	NaN	490065.350000	0
2021.12.16 01:02:00	490.849700	0	60	60	1	490.205000	491.790000	0.184600	NaN	NaN	490849.700000	9
2021.12.16 01:03:00	492.176050	0	60	60	1	491.417000	492.908000	0.123870	NaN	NaN	492176.050000	9
2021.12.16 01:04:00	492.958483	0	60	60	1	492.161000	493.933000	0.184811	NaN	NaN	492958.483333	0
2021.12.16 01:05:00	494.081800	0	60	60	1	493.559000	494.865000	0.103586	NaN	NaN	494081.800000	9
2021.12.16 01:06:00	494.845833	0	60	60	1	494.119000	495.331000	0.094298	NaN	NaN	494845.833333	0
2021.12.16 01:07:00	495.462433	0	60	60	1	494.678000	495.983000	0.073827	NaN	NaN	495462.433333	9
2021.12.16 01:08:00	495.803633	0	60	60	1	495.143000	496.449000	0.078772	NaN	NaN	495803.633333	9
2021.12.16 01:09:00	496.342767	0	60	60	1	495.609000	497.101000	0.139378	NaN	NaN	496342.766667	0
2021.12.16 01:10:00	496.524550	0	60	60	1	495.796000	497.101000	0.056776	NaN	NaN	496524.550000	9
2021.12.16 01:11:00	496.973433	0	60	60	1	496.541000	497.380000	0.047391	NaN	NaN	496973.433333	0
2021.12.16 01:12:00	497.078817	0	60	60	1	496.541000	497.660000	0.046085	NaN	NaN	497078.816667	0
2021.12.16 01:13:00	497.621233	0	60	60	1	497.194000	498.219000	0.069368	NaN	NaN	497621.233333	9
2021.12.16 01:14:00	497.863500	0	60	60	1	497.380000	498.219000	0.042858	NaN	NaN	497863.500000	0
2021.12.16 01:15:00	498.029217	0	60	60	1	497.660000	498.499000	0.030900	NaN	NaN	498029.216667	0
2021.12.16 01:16:00	498.153450	0	60	60	1	497.660000	498.778000	0.073360	NaN	NaN	498153.450000	9
2021.12.16 01:17:00	498.604000	0	60	60	1	497.939000	499.058000	0.093006	NaN	NaN	498604.000000	0
2021.12.16 01:18:00	499.113150	0	60	60	1	498.685000	499.523000	0.057679	NaN	NaN	499113.150000	9
2021.12.16 01:19:00	499.919367	0	60	60	1	499.151000	500.735000	0.189262	NaN	NaN	499919.366667	9
2021.12.16 01:20:00	500.889867	0	60	60	1	500.269000	501.573000	0.127011	NaN	NaN	500889.866667	0
2021.12.16 01:21:00	501.627517	0	60	60	1	500.921000	502.133000	0.094037	NaN	NaN	501627.516667	9
2021.12.16 01:22:00	502.470983	0	60	60	1	501.667000	502.971000	0.076761	NaN	NaN	502470.983333	0
2021.12.16 01:23:00	503.457083	0	60	60	1	502.598000	504.089000	0.166062	NaN	NaN	503457.083333	9
2021.12.16 01:24:00	503.780300	0	60	60	1	502.971000	504.369000	0.157744	NaN	NaN	503780.300000	9
2021.12.16 01:25:00	504.492733	0	60	60	1	503.903000	505.020000	0.094265	NaN	NaN	504492.733333	9
2021.12.16 01:26:00	504.403100	0	60	60	1	504.090000	504.928000	0.054646	NaN	NaN	504403.100000	0
2021.12.16 01:27:00	504.432567	0	60	60	1	503.903000	504.928000	0.054858	NaN	NaN	504432.566667	0
2021.12.16 01:28:00	504.907717	0	60	60	1	504.369000	505.487000	0.071168	NaN	NaN	504907.716667	9
2021.12.16 01:29:00	505.148267	0	60	60	1	504.555000	505.951000	0.075252	NaN	NaN	505148.266667	9
2021.12.16 01:30:00	505.548917	0	60	60	1	505.022000	506.139000	0.075353	NaN	NaN	505548.916667	9
2021.12.16 01:31:00	505.636033	0	60	60	1	505.208000	506.232000	0.055914	NaN	NaN	505636.033333	0
2021.12.16 01:32:00	506.301750	0	60	60	1	505.673000	506.697000	0.078877	NaN	NaN	506301.750000	0
2021.12.16 01:33:00	506.166950	0	60	60	1	505.860000	506.605000	0.027392	NaN	NaN	506166.950000	9
2021.12.16 01:34:00	506.308317	0	60	60	1	505.767000	506.977000	0.113002	NaN	NaN	506308.316667	0
2021.12.16 01:35:00	506.587833	0	60	60	1	506.047000	507.164000	0.077731	NaN	NaN	506587.833333	0
2021.12.16 01:36:00	506.742033	0	60	60	1	506.232000	507.164000	0.048652	NaN	NaN	506742.033333	0
2021.12.16 01:37:00	507.162550	0	60	60	1	506.419000	507.536000	0.051361	NaN	NaN	507162.550000	9
2021.12.16 01:38:00	507.306967	0	60	60	1	506.699000	508.282000	0.094812	NaN	NaN	507306.966667	0
2021.12.16 01:39:00	507.516533	0	60	60	1	507.071000	508.189000	0.060152	NaN	NaN	507516.533333	9
2021.12.16 01:40:00	506.723250	0	60	60	1	505.114000	507.910000	0.555276	NaN	NaN	506723.250000	0
2021.12.16 01:41:00	504.937117	0	60	60	1	503.996000	505.860000	0.366595	NaN	NaN	504937.116667	0
2021.12.16 01:42:00	502.971183	0	60	60	1	502.133000	503.996000	0.216284	NaN	NaN	502971.183333	9
2021.12.16 01:43:00	501.792233	0	60	60	1	500.828000	502.691000	0.232490	NaN	NaN	501792.233333	9
2021.12.16 01:44:00	500.686533	0	60	60	1	499.896000	501.573000	0.178327	NaN	NaN	500686.533333	9
2021.12.16 01:45:00	500.108767	0	60	60	1	499.616000	500.641000	0.053910	NaN	NaN	500108.766667	0
2021.12.16 01:46:00	500.550883	0	60	60	1	499.710000	505.218000	2.513487	NaN	NaN	500550.883333	0
2021.12.16 01:47:00	499.864967	0	60	60	1	499.430000	500.362000	0.053144	NaN	NaN	499864.966667	9
2021.12.16 01:48:00	499.398983	0	60	60	1	498.685000	500.082000	0.100903	NaN	NaN	499398.983333	0
2021.12.16 01:49:00	499.009117	0	60	60	1	498.405000	499.617000	0.063694	NaN	NaN	499009.116667	9
2021.12.16 01:50:00	498.788567	0	60	60	1	498.218000	499.243000	0.049223	NaN	NaN	498788.566667	0
2021.12.16 01:51:00	498.676750	0	60	60	1	497.939000	499.337000	0.065213	NaN	NaN	498676.750000	9
2021.12.16 01:52:00	498.366033	0	60	60	1	497.939000	498.964000	0.059021	NaN	NaN	498366.033333	9
2021.12.16 01:53:00	498.198367	0	60	60	1	497.939000	498.591000	0.026845	NaN	NaN	498198.366667	0
2021.12.16 01:54:00	498.774633	0	60	60	1	498.312000	499.151000	0.048607	NaN	NaN	498774.633333	0
2021.12.16 01:55:00	499.728250	0	60	60	1	498.871000	500.362000	0.106770	NaN	NaN	499728.250000	9
2021.12.16 01:56:00	500.240767	0	60	60	1	499.803000	500.641000	0.043997	NaN	NaN	500240.766667	0
2021.12.16 01:57:00	500.215967	0	60	60	1	499.337000	500.921000	0.168456	NaN	NaN	500215.966667	9
2021.12.16 01:58:00	499.215733	0	60	60	1	498.405000	499.803000	0.159716	NaN	NaN	499215.733333	9
2021.12.16 01:59:00	497.740367	0	60	60	1	496.821000	498.685000	0.323416	NaN	NaN	497740.366667	9
2021.12.16 02:00:00	496.210333	0	60	60	1	495.329000	497.008000	0.285356	NaN	NaN	496210.333333	0
2021.12.16 02:01:00	494.648217	0	60	60	1	493.466000	495.331000	0.245610	NaN	NaN	494648.216667	0
2021.12.16 02:02:00	493.286750	0	60	60	1	492.161000	494.306000	0.244990	NaN	NaN	493286.750000	9
2021.12.16 02:03:00	491.613683	0	60	60	1	490.391000	492.535000	0.326772	NaN	NaN	491613.683333	0
2021.12.16 02:04:00	489.708950	0	60	60	1	488.713000	490.858000	0.279086	NaN	NaN	489708.950000	9
2021.12.16 02:05:00	488.384417	0	60	60	1	487.315000	489.086000	0.221711	NaN	NaN	488384.416667	9
2021.12.16 02:06:00	486.744183	0	60	60	1	485.543000	487.688000	0.269662	NaN	NaN	486744.183333	0
2021.12.16 02:07:00	485.624467	0	60	60	1	484.799000	486.291000	0.170564	NaN	NaN	485624.466667	9
2021.12.16 02:08:00	484.355267	0	60	60	1	483.401000	484.799000	0.065218	NaN	NaN	484355.266667	0
2021.12.16 02:09:00	483.477417	0	60	60	1	482.747000	484.334000	0.186541	NaN	NaN	483477.416667	0
2021.12.16 02:10:00	482.604550	0	60	60	1	482.094000	483.216000	0.085580	NaN	NaN	482604.550000	0
2021.12.16 02:11:00	482.195200	0	60	60	1	481.444000	483.031000	0.171064	NaN	NaN	482195.200000	9
2021.12.16 02:12:00	481.487900	0	60	60	1	480.790000	482.098000	0.118971	NaN	NaN	481487.900000	9
2021.12.16 02:13:00	480.808950	0	60	60	1	480.417000	481.353000	0.047950	NaN	NaN	480808.950000	9
2021.12.16 02:14:00	480.676383	0	60	60	1	479.767000	481.074000	0.090936	NaN	NaN	480676.383333	9
2021.12.16 02:15:00	480.323850	0	60	60	1	479.767000	480.700000	0.044329	NaN	NaN	480323.850000	9
2021.12.16 02:16:00	480.292750	0	60	60	1	479.672000	480.794000	0.057865	NaN	NaN	480292.750000	0
2021.12.16 02:17:00	480.024783	0	60	60	1	479.487000	480.700000	0.063071	NaN	NaN	480024.783333	9
2021.12.16 02:18:00	480.468300	0	60	60	1	479.952000	481.168000	0.050184	NaN	NaN	480468.300000	9
2021.12.16 02:19:00	480.551833	0	60	60	1	479.952000	481.074000	0.076105	NaN	NaN	480551.833333	0
2021.12.16 02:20:00	480.715483	0	60	60	1	480.137000	481.538000	0.087170	NaN	NaN	480715.483333	9
2021.12.16 02:21:00	480.914367	0	60	60	1	480.326000	481.444000	0.064160	NaN	NaN	480914.366667	0
2021.12.16 02:22:00	481.418133	0	60	60	1	480.790000	482.286000	0.176139	NaN	NaN	481418.133333	0
2021.12.16 02:23:00	481.943633	0	60	60	1	481.350000	482.751000	0.145251	NaN	NaN	481943.633333	9
2021.12.16 02:24:00	482.381567	0	60	60	1	481.629000	483.031000	0.115483	NaN	NaN	482381.566667	9
2021.12.16 02:25:00	482.683633	0	60	60	1	482.189000	483.310000	0.070952	NaN	NaN	482683.633333	9
2021.12.16 02:26:00	482.949633	0	60	60	1	482.468000	483.496000	0.071348	NaN	NaN	482949.633333	0
2021.12.16 02:27:00	483.453117	0	60	60	1	483.027000	483.964000	0.051473	NaN	NaN	483453.116667	9
2021.12.16 02:28:00	483.323683	0	60	60	1	483.027000	483.869000	0.039723	NaN	NaN	483323.683333	0
2021.12.16 02:29:00	483.205817	0	60	60	1	482.842000	483.590000	0.041360	NaN	NaN	483205.816667	0
2021.12.16 02:30:00	483.122517	0	60	60	1	482.657000	483.496000	0.035467	NaN	NaN	483122.516667	9
2021.12.16 02:31:00	482.847400	0	60	60	1	482.189000	483.310000	0.082482	NaN	NaN	482847.400000	0
2021.12.16 02:32:00	482.613483	0	60	60	1	482.004000	483.031000	0.088232	NaN	NaN	482613.483333	0
2021.12.16 02:33:00	482.406417	0	60	60	1	481.535000	483.031000	0.141790	NaN	NaN	482406.416667	9
2021.12.16 02:34:00	482.278333	0	60	60	1	481.818000	482.751000	0.045601	NaN	NaN	482278.333333	0
2021.12.16 02:35:00	481.580400	0	60	60	1	480.885000	482.192000	0.056327	NaN	NaN	481580.400000	0
2021.12.16 02:36:00	481.162833	0	60	60	1	480.605000	481.633000	0.083877	NaN	NaN	481162.833333	9
2021.12.16 02:37:00	480.251517	0	60	60	1	479.487000	480.980000	0.132833	NaN	NaN	480251.516667	9
2021.12.16 02:38:00	479.329617	0	60	60	1	478.649000	479.862000	0.071305	NaN	NaN	479329.616667	0
2021.12.16 02:39:00	478.539017	0	60	60	1	477.715000	479.212000	0.114808	NaN	NaN	478539.016667	9
2021.12.16 02:40:00	478.772900	0	60	60	1	477.994000	479.582000	0.191394	NaN	NaN	478772.900000	9
2021.12.16 02:41:00	480.248633	0	60	60	1	479.487000	480.980000	0.157216	NaN	NaN	480248.633333	9
2021.12.16 02:42:00	481.888900	0	60	60	1	480.885000	482.936000	0.366557	NaN	NaN	481888.900000	9
2021.12.16 02:43:00	483.908700	0	60	60	1	482.936000	485.082000	0.381517	NaN	NaN	483908.700000	0
2021.12.16 02:44:00	485.445250	0	60	60	1	484.799000	485.920000	0.076896	NaN	NaN	485445.250000	9
2021.12.16 02:45:00	485.388733	0	60	60	1	485.078000	485.920000	0.037608	NaN	NaN	485388.733333	0
2021.12.16 02:46:00	485.364750	0	60	60	1	484.705000	485.826000	0.053479	NaN	NaN	485364.750000	0
2021.12.16 02:47:00	486.283483	0	60	60	1	485.732000	487.224000	0.103670	NaN	NaN	486283.483333	0
2021.12.16 02:48:00	486.896033	0	60	60	1	486.103000	487.688000	0.110191	NaN	NaN	486896.033333	9
2021.12.16 02:49:00	487.563617	0	60	60	1	486.847000	488.342000	0.087268	NaN	NaN	487563.616667	9
2021.12.16 02:50:00	488.385733	0	60	60	1	487.968000	489.086000	0.058241	NaN	NaN	488385.733333	9
2021.12.16 02:51:00	489.127933	0	60	60	1	488.433000	489.927000	0.118102	NaN	NaN	489127.933333	9
2021.12.16 02:52:00	489.547267	0	60	60	1	489.086000	490.113000	0.104043	NaN	NaN	489547.266667	9
2021.12.16 02:53:00	489.762517	0	60	60	1	489.272000	490.113000	0.039093	NaN	NaN	489762.516667	0
2021.12.16 02:54:00	490.285050	0	60	60	1	489.646000	490.766000	0.051951	NaN	NaN	490285.050000	9
2021.12.16 02:55:00	490.419833	0	60	60	1	489.925000	490.952000	0.048175	NaN	NaN	490419.833333	0
2021.12.16 02:56:00	490.622483	0	60	60	1	490.017000	491.231000	0.054834	NaN	NaN	490622.483333	0
2021.12.16 02:57:00	490.791367	0	60	60	1	490.296000	491.417000	0.060919	NaN	NaN	490791.366667	9
2021.12.16 02:58:00	490.962483	0	60	60	1	490.391000	491.417000	0.058524	NaN	NaN	490962.483333	0
2021.12.16 02:59:00	490.960733	0	60	60	1	490.296000	491.697000	0.058784	NaN	NaN	490960.733333	9
2021.12.16 03:00:00	491.517600	0	60	60	1	490.950000	492.070000	0.075463	NaN	NaN	491517.600000	0
2021.12.16 03:01:00	491.425917	0	60	60	1	490.950000	491.976000	0.056947	NaN	NaN	491425.916667	9
2021.12.16 03:02:00	491.482000	0	60	60	1	490.950000	491.790000	0.062769	NaN	NaN	491482.000000	9
2021.12.16 03:03:00	491.427433	0	60	60	1	490.950000	491.976000	0.038460	NaN	NaN	491427.433333	0
2021.12.16 03:04:00	491.204983	0	60	60	1	490.670000	491.790000	0.040735	NaN	NaN	491204.983333	0
2021.12.16 03:05:00	491.474150	0	60	60	1	491.043000	491.976000	0.076592	NaN	NaN	491474.150000	9
2021.12.16 03:06:00	491.379417	0	60	60	1	490.950000	491.790000	0.034929	NaN	NaN	491379.416667	9
2021.12.16 03:07:00	491.524133	0	60	60	1	490.950000	491.884000	0.038935	NaN	NaN	491524.133333	9
2021.12.16 03:08:00	491.318450	0	60	60	1	490.670000	491.882000	0.066289	NaN	NaN	491318.450000	0
2021.12.16 03:09:00	491.453600	0	60	60	1	490.856000	492.070000	0.075044	NaN	NaN	491453.600000	9
2021.12.16 03:10:00	491.484933	0	60	60	1	490.950000	491.976000	0.094418	NaN	NaN	491484.933333	9
2021.12.16 03:11:00	491.528233	0	60	60	1	490.856000	492.070000	0.064076	NaN	NaN	491528.233333	0
2021.12.16 03:12:00	491.497233	0	60	60	1	490.856000	492.256000	0.079926	NaN	NaN	491497.233333	0
2021.12.16 03:13:00	491.643717	0	60	60	1	490.670000	492.070000	0.062681	NaN	NaN	491643.716667	0
2021.12.16 03:14:00	491.324583	0	60	60	1	490.670000	491.976000	0.066894	NaN	NaN	491324.583333	9
2021.12.16 03:15:00	491.372733	0	60	60	1	490.950000	491.882000	0.040606	NaN	NaN	491372.733333	0
2021.12.16 03:16:00	491.416183	0	60	60	1	490.950000	491.976000	0.044395	NaN	NaN	491416.183333	0
2021.12.16 03:17:00	491.380733	0	60	60	1	490.950000	491.697000	0.022813	NaN	NaN	491380.733333	0
2021.12.16 03:18:00	491.492700	0	60	60	1	490.950000	491.976000	0.047730	NaN	NaN	491492.700000	9
2021.12.16 03:19:00	491.333967	0	60	60	1	490.670000	491.697000	0.039672	NaN	NaN	491333.966667	0
2021.12.16 03:20:00	491.221817	0	60	60	1	490.670000	491.697000	0.071198	NaN	NaN	491221.816667	0
2021.12.16 03:21:00	491.288967	0	60	60	1	490.670000	491.976000	0.068813	NaN	NaN	491288.966667	9
2021.12.16 03:22:00	491.438083	0	60	60	1	490.482000	492.161000	0.099325	NaN	NaN	491438.083333	0
2021.12.16 03:23:00	491.461767	0	60	60	1	490.950000	491.976000	0.038572	NaN	NaN	491461.766667	0
2021.12.16 03:24:00	491.312267	0	60	60	1	490.764000	491.697000	0.039336	NaN	NaN	491312.266667	9
2021.12.16 03:25:00	491.219133	0	60	60	1	490.670000	491.697000	0.063252	NaN	NaN	491219.133333	9
2021.12.16 03:26:00	491.244050	0	60	60	1	490.670000	491.790000	0.100933	NaN	NaN	491244.050000	0
2021.12.16 03:27:00	491.190850	0	60	60	1	490.576000	491.790000	0.053557	NaN	NaN	491190.850000	0
2021.12.16 03:28:00	491.295383	0	60	60	1	490.764000	492.070000	0.061816	NaN	NaN	491295.383333	0
2021.12.16 03:29:00	491.323450	0	60	59	1	490.764000	492.070000	0.055539	NaN	NaN	491323.450000	9
2021.12.16 03:30:00	491.158317	0	60	60	1	490.670000	491.697000	0.050339	NaN	NaN	491158.316667	0
