$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.08 00:00:07
$Filename; CO2FT_A_Signal_Proc_20211208.txt
$Type; HydroC CO2FT ()
$Formula; Meas=a0+a1*Raw+a2*Raw^2+a3*Raw^3
$Ranges; 1
$Range1.a0; 0.0000000000E+0
$Range1.a1; 1.0000000000E-3
$Range1.a2; 0.0000000000E+0
$Range1.a3; 0.0000000000E+0
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$FORMATS
$1; Timestamp, Date Time; YYYY.MM.DD hh:mm:ss
$2; Signal_Proc, digits; Float
$3; Quality, Flags; Int
$4; MeasCount, Cnt; Int
$5; MeanTime, Sec; Int
$6; Range, MR; Int
$7; Minimum, digits; Float
$8; Maximum; digits; Float
$9; Variance, Units; Float
$10; Longitude, Deg: Float
$11; Latitude, Deg; Float
$12; Rawvalue, Units; Float
$13; Info, Flags; Int
$DATASETS
$Timestamp	Signal_Proc	Quality	MeasCount	MeanTime	Range	Minimum	Maximum	Variance	Longitude	Latitude	Rawvalue	Info
2021.12.08 02:00:00	468.768883	0	60	60	1	468.568000	469.222000	0.039327	NaN	NaN	468768.883333	0
2021.12.08 02:01:00	468.787767	0	60	60	1	468.288000	469.222000	0.055234	NaN	NaN	468787.766667	0
2021.12.08 02:02:00	468.710117	0	60	60	1	468.288000	469.037000	0.029750	NaN	NaN	468710.116667	0
2021.12.08 02:03:00	468.243933	0	60	59	1	467.634000	468.942000	0.093120	NaN	NaN	468243.933333	0
2021.12.08 02:04:00	468.113483	0	60	60	1	468.009000	468.383000	0.027290	NaN	NaN	468113.483333	9
2021.12.08 02:05:00	468.388541	0	61	61	1	468.009000	468.662000	0.018564	NaN	NaN	468388.540984	0
2021.12.08 02:06:00	469.034254	0	59	60	1	468.288000	469.596000	0.117857	NaN	NaN	469034.254237	9
2021.12.08 02:07:00	468.831262	0	61	61	1	468.097000	469.501000	0.094697	NaN	NaN	468831.262295	9
2021.12.08 02:08:00	468.827441	0	59	59	1	468.097000	469.222000	0.047951	NaN	NaN	468827.440678	0
2021.12.08 02:09:00	469.126367	0	60	60	1	468.752000	469.501000	0.029686	NaN	NaN	469126.366667	9
2021.12.08 02:10:00	469.085450	0	60	60	1	468.847000	469.596000	0.057381	NaN	NaN	469085.450000	0
2021.12.08 02:11:00	468.986200	0	60	60	1	468.472000	469.501000	0.033523	NaN	NaN	468986.200000	0
2021.12.08 02:12:00	469.120344	0	61	61	1	468.752000	469.501000	0.025315	NaN	NaN	469120.344262	0
2021.12.08 02:13:00	469.419533	0	60	60	1	469.031000	470.060000	0.049792	NaN	NaN	469419.533333	0
2021.12.08 02:14:00	469.981475	0	59	60	1	469.685000	470.339000	0.041053	NaN	NaN	469981.474576	0
2021.12.08 02:15:00	470.035000	0	61	61	1	469.590000	470.618000	0.083913	NaN	NaN	470035.000000	0
2021.12.08 02:16:00	470.507492	0	59	59	1	469.869000	470.993000	0.103613	NaN	NaN	470507.491525	0
2021.12.08 02:17:00	469.918557	0	61	60	1	469.310000	470.618000	0.122136	NaN	NaN	469918.557377	0
2021.12.08 02:18:00	469.499450	0	60	59	1	468.942000	470.155000	0.084705	NaN	NaN	469499.450000	0
2021.12.08 02:19:00	467.853333	0	60	60	1	466.796000	468.942000	0.290646	NaN	NaN	467853.333333	9
2021.12.08 02:20:00	465.995339	0	59	59	1	465.119000	466.796000	0.194726	NaN	NaN	465995.338983	9
2021.12.08 02:21:00	465.223267	0	60	60	1	464.656000	465.590000	0.052015	NaN	NaN	465223.266667	0
2021.12.08 02:22:00	464.308197	0	61	61	1	463.443000	464.751000	0.099447	NaN	NaN	464308.196721	9
2021.12.08 02:23:00	462.965661	0	59	59	1	462.045000	463.633000	0.198343	NaN	NaN	462965.661017	0
2021.12.08 02:24:00	461.384082	0	61	60	1	459.993000	462.421000	0.562619	NaN	NaN	461384.081967	0
2021.12.08 02:25:00	459.601695	0	59	59	1	458.133000	460.465000	0.493389	NaN	NaN	459601.694915	9
2021.12.08 02:26:00	457.610683	0	60	60	1	456.736000	458.142000	0.116889	NaN	NaN	457610.683333	9
2021.12.08 02:27:00	456.081967	0	60	60	1	455.339000	456.833000	0.191921	NaN	NaN	456081.966667	9
2021.12.08 02:28:00	454.652350	0	60	60	1	453.662000	455.435000	0.209510	NaN	NaN	454652.350000	0
2021.12.08 02:29:00	452.049918	0	61	61	1	450.406000	453.662000	1.159236	NaN	NaN	452049.918033	0
2021.12.08 02:30:00	449.314831	0	59	60	1	448.537000	450.406000	0.363700	NaN	NaN	449314.830508	9
2021.12.08 02:31:00	448.430133	0	60	59	1	447.601000	448.912000	0.105935	NaN	NaN	448430.133333	9
2021.12.08 02:32:00	447.542100	0	60	59	1	446.580000	448.074000	0.147234	NaN	NaN	447542.100000	9
2021.12.08 02:33:00	446.173443	0	61	61	1	445.559000	446.774000	0.117244	NaN	NaN	446173.442623	9
2021.12.08 02:34:00	445.523373	0	59	59	1	444.539000	446.032000	0.126094	NaN	NaN	445523.372881	9
2021.12.08 02:35:00	444.189250	0	60	61	1	443.506000	444.915000	0.160558	NaN	NaN	444189.250000	0
2021.12.08 02:36:00	443.062867	0	60	59	1	442.291000	443.979000	0.241837	NaN	NaN	443062.866667	0
2021.12.08 02:37:00	442.570883	0	60	59	1	441.732000	442.861000	0.074000	NaN	NaN	442570.883333	9
2021.12.08 02:38:00	442.003902	0	61	61	1	441.550000	442.679000	0.058538	NaN	NaN	442003.901639	0
2021.12.08 02:39:00	441.776117	0	60	60	1	441.271000	442.303000	0.095307	NaN	NaN	441776.116667	9
2021.12.08 02:40:00	441.580683	0	60	60	1	441.271000	442.120000	0.038352	NaN	NaN	441580.683333	0
2021.12.08 02:41:00	441.432650	0	60	60	1	441.088000	441.841000	0.049195	NaN	NaN	441432.650000	9
2021.12.08 02:42:00	441.356333	0	60	60	1	440.809000	441.744000	0.076314	NaN	NaN	441356.333333	0
2021.12.08 02:43:00	442.396949	0	59	58	1	441.647000	443.141000	0.155946	NaN	NaN	442396.949153	9
2021.12.08 02:44:00	443.188279	0	61	61	1	442.850000	443.700000	0.055436	NaN	NaN	443188.278689	0
2021.12.08 02:45:00	444.195847	0	59	59	1	443.409000	445.001000	0.159248	NaN	NaN	444195.847458	0
2021.12.08 02:46:00	445.013803	0	61	61	1	444.624000	445.656000	0.135612	NaN	NaN	445013.803279	0
2021.12.08 02:47:00	445.735780	0	59	59	1	445.183000	446.398000	0.127592	NaN	NaN	445735.779661	0
2021.12.08 02:48:00	446.839279	0	61	61	1	446.398000	447.515000	0.113796	NaN	NaN	446839.278689	9
2021.12.08 02:49:00	446.291847	0	59	58	1	445.559000	447.053000	0.271578	NaN	NaN	446291.847458	0
2021.12.08 02:50:00	445.065115	0	61	61	1	444.345000	445.559000	0.082141	NaN	NaN	445065.114754	0
2021.12.08 02:51:00	444.417881	0	59	59	1	444.162000	444.721000	0.038925	NaN	NaN	444417.881356	9
2021.12.08 02:52:00	444.200283	0	60	60	1	443.883000	444.635000	0.058774	NaN	NaN	444200.283333	0
2021.12.08 02:53:00	443.623279	0	61	61	1	443.130000	444.635000	0.103029	NaN	NaN	443623.278689	0
2021.12.08 02:54:00	443.607220	0	59	59	1	443.044000	444.356000	0.106915	NaN	NaN	443607.220339	0
2021.12.08 02:55:00	443.727500	0	60	59	1	442.947000	444.259000	0.109490	NaN	NaN	443727.500000	9
2021.12.08 02:56:00	444.290850	0	60	60	1	443.603000	445.011000	0.093260	NaN	NaN	444290.850000	9
2021.12.08 02:57:00	444.089967	0	60	61	1	443.603000	444.539000	0.061148	NaN	NaN	444089.966667	9
2021.12.08 02:58:00	443.929650	0	60	60	1	443.506000	444.539000	0.062831	NaN	NaN	443929.650000	0
2021.12.08 02:59:00	444.367328	0	61	60	1	443.786000	445.291000	0.140394	NaN	NaN	444367.327869	0
2021.12.08 03:00:00	444.089983	0	59	59	1	443.506000	444.915000	0.135552	NaN	NaN	444089.983051	9
2021.12.08 03:01:00	443.472000	0	60	60	1	442.850000	444.162000	0.103522	NaN	NaN	443472.000000	0
2021.12.08 03:02:00	443.319787	0	61	61	1	442.668000	443.979000	0.122453	NaN	NaN	443319.786885	9
2021.12.08 03:03:00	443.166254	0	59	59	1	442.668000	443.421000	0.037665	NaN	NaN	443166.254237	0
2021.12.08 03:04:00	442.743117	0	60	60	1	442.109000	443.238000	0.046451	NaN	NaN	442743.116667	0
2021.12.08 03:05:00	442.236836	0	61	62	1	441.732000	442.861000	0.056439	NaN	NaN	442236.836066	9
2021.12.08 03:06:00	442.132017	0	59	58	1	441.173000	442.765000	0.180133	NaN	NaN	442132.016949	0
2021.12.08 03:07:00	442.456733	0	60	60	1	442.109000	443.044000	0.097888	NaN	NaN	442456.733333	0
2021.12.08 03:08:00	443.841417	0	60	60	1	442.389000	445.462000	1.243907	NaN	NaN	443841.416667	0
2021.12.08 03:09:00	447.554885	0	61	61	1	445.838000	449.288000	0.757109	NaN	NaN	447554.885246	9
2021.12.08 03:10:00	450.417833	0	60	60	1	448.912000	451.524000	0.543812	NaN	NaN	450417.833333	0
2021.12.08 03:11:00	452.933317	0	60	61	1	451.706000	454.134000	0.636857	NaN	NaN	452933.316667	0
2021.12.08 03:12:00	454.967817	0	60	59	1	454.221000	456.273000	0.355284	NaN	NaN	454967.816667	9
2021.12.08 03:13:00	456.874407	0	59	58	1	455.523000	457.950000	0.528875	NaN	NaN	456874.406780	0
2021.12.08 03:14:00	459.059833	0	60	60	1	457.950000	460.281000	0.387677	NaN	NaN	459059.833333	9
2021.12.08 03:15:00	460.365017	0	60	60	1	459.906000	461.303000	0.087153	NaN	NaN	460365.016667	0
2021.12.08 03:16:00	461.848867	0	60	60	1	461.023000	462.516000	0.171754	NaN	NaN	461848.866667	9
2021.12.08 03:17:00	462.925850	0	60	61	1	462.045000	463.633000	0.168769	NaN	NaN	462925.850000	9
2021.12.08 03:18:00	463.666705	0	61	61	1	462.883000	464.192000	0.112682	NaN	NaN	463666.704918	0
2021.12.08 03:19:00	464.427917	0	60	60	1	464.097000	465.126000	0.062194	NaN	NaN	464427.916667	0
2021.12.08 03:20:00	465.118847	0	59	59	1	464.656000	465.685000	0.090246	NaN	NaN	465118.847458	9
2021.12.08 03:21:00	465.296623	0	61	61	1	464.280000	465.685000	0.152092	NaN	NaN	465296.622951	9
2021.12.08 03:22:00	465.120831	0	59	59	1	464.656000	465.685000	0.055354	NaN	NaN	465120.830508	9
2021.12.08 03:23:00	464.741867	0	60	60	1	464.192000	465.126000	0.064634	NaN	NaN	464741.866667	9
2021.12.08 03:24:00	464.268650	0	60	59	1	463.633000	464.943000	0.097168	NaN	NaN	464268.650000	0
2021.12.08 03:25:00	463.523367	0	60	60	1	462.883000	463.729000	0.058707	NaN	NaN	463523.366667	0
2021.12.08 03:26:00	462.912377	0	61	61	1	462.421000	463.729000	0.089682	NaN	NaN	462912.377049	9
2021.12.08 03:27:00	462.463233	0	60	60	1	462.141000	463.074000	0.082876	NaN	NaN	462463.233333	9
2021.12.08 03:28:00	462.291203	0	59	59	1	461.766000	462.795000	0.084522	NaN	NaN	462291.203390	9
2021.12.08 03:29:00	462.146607	0	61	61	1	461.766000	462.612000	0.048507	NaN	NaN	462146.606557	9
2021.12.08 03:30:00	462.245695	0	59	60	1	461.766000	462.516000	0.025940	NaN	NaN	462245.694915	0
