$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.09 00:00:04
$Filename; CO2FT_A_Signal_Raw_20211209.txt
$Type; HydroC CO2FT ()
$Formula; Meas=a0+a1*Raw+a2*Raw^2+a3*Raw^3
$Ranges; 1
$Range1.a0; 0.0000000000E+0
$Range1.a1; 1.0000000000E+0
$Range1.a2; 0.0000000000E+0
$Range1.a3; 0.0000000000E+0
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$FORMATS
$1; Timestamp, Date Time; YYYY.MM.DD hh:mm:ss
$2; Signal_Raw, LSB; Float
$3; Quality, Flags; Int
$4; MeasCount, Cnt; Int
$5; MeanTime, Sec; Int
$6; Range, MR; Int
$7; Minimum, LSB; Float
$8; Maximum; LSB; Float
$9; Variance, Units; Float
$10; Longitude, Deg: Float
$11; Latitude, Deg; Float
$12; Rawvalue, Units; Float
$13; Info, Flags; Int
$DATASETS
$Timestamp	Signal_Raw	Quality	MeasCount	MeanTime	Range	Minimum	Maximum	Variance	Longitude	Latitude	Rawvalue	Info
2021.12.09 00:23:00	20325.677966	0	59	58	1	20323.000000	20327.000000	1.566920	NaN	NaN	20325.677966	0
2021.12.09 00:24:00	20322.083333	0	60	60	1	20321.000000	20324.000000	0.925141	NaN	NaN	20322.083333	0
2021.12.09 00:25:00	20319.266667	0	60	60	1	20318.000000	20322.000000	1.317514	NaN	NaN	20319.266667	0
2021.12.09 00:26:00	20316.483333	0	60	60	1	20314.000000	20319.000000	2.084463	NaN	NaN	20316.483333	9
2021.12.09 00:27:00	20313.475410	0	61	60	1	20311.000000	20316.000000	1.286885	NaN	NaN	20313.475410	0
2021.12.09 00:28:00	20310.440678	0	59	59	1	20309.000000	20312.000000	0.595558	NaN	NaN	20310.440678	0
2021.12.09 00:29:00	20308.393443	0	61	61	1	20307.000000	20310.000000	1.042623	NaN	NaN	20308.393443	0
2021.12.09 00:30:00	20306.183333	0	60	59	1	20305.000000	20308.000000	0.762429	NaN	NaN	20306.183333	9
2021.12.09 00:31:00	20304.830508	0	59	59	1	20304.000000	20306.000000	0.246639	NaN	NaN	20304.830508	9
2021.12.09 00:32:00	20303.590164	0	61	60	1	20303.000000	20305.000000	0.512568	NaN	NaN	20303.590164	9
2021.12.09 00:33:00	20303.220339	0	59	60	1	20302.000000	20305.000000	0.554062	NaN	NaN	20303.220339	0
2021.12.09 00:34:00	20302.816667	0	60	60	1	20302.000000	20304.000000	0.423446	NaN	NaN	20302.816667	0
2021.12.09 00:35:00	20302.704918	0	61	61	1	20302.000000	20304.000000	0.244809	NaN	NaN	20302.704918	0
2021.12.09 00:36:00	20302.711864	0	59	60	1	20301.000000	20304.000000	0.691409	NaN	NaN	20302.711864	9
2021.12.09 00:37:00	20302.666667	0	60	60	1	20301.000000	20304.000000	0.361582	NaN	NaN	20302.666667	0
2021.12.09 00:38:00	20302.400000	0	60	59	1	20301.000000	20304.000000	0.786441	NaN	NaN	20302.400000	0
2021.12.09 00:39:00	20302.683333	0	60	60	1	20301.000000	20304.000000	0.525141	NaN	NaN	20302.683333	0
2021.12.09 00:40:00	20303.344262	0	61	61	1	20302.000000	20305.000000	0.496175	NaN	NaN	20303.344262	0
2021.12.09 00:41:00	20303.661017	0	59	59	1	20303.000000	20305.000000	0.365868	NaN	NaN	20303.661017	0
2021.12.09 00:42:00	20304.516667	0	60	60	1	20303.000000	20306.000000	0.796328	NaN	NaN	20304.516667	0
2021.12.09 00:43:00	20305.800000	0	60	61	1	20305.000000	20307.000000	0.569492	NaN	NaN	20305.800000	0
2021.12.09 00:44:00	20308.500000	0	60	60	1	20307.000000	20310.000000	0.627119	NaN	NaN	20308.500000	0
2021.12.09 00:45:00	20309.366667	0	60	59	1	20308.000000	20310.000000	0.473446	NaN	NaN	20309.366667	0
2021.12.09 00:46:00	20310.716667	0	60	60	1	20309.000000	20312.000000	0.918362	NaN	NaN	20310.716667	0
2021.12.09 00:47:00	20312.633333	0	60	60	1	20311.000000	20314.000000	0.710734	NaN	NaN	20312.633333	9
2021.12.09 00:48:00	20314.050000	0	60	61	1	20312.000000	20316.000000	0.929661	NaN	NaN	20314.050000	0
2021.12.09 00:49:00	20315.850000	0	60	60	1	20315.000000	20317.000000	0.570339	NaN	NaN	20315.850000	0
2021.12.09 00:50:00	20316.918033	0	61	61	1	20316.000000	20318.000000	0.209836	NaN	NaN	20316.918033	0
2021.12.09 00:51:00	20317.483333	0	60	60	1	20317.000000	20318.000000	0.253955	NaN	NaN	20317.483333	9
2021.12.09 00:52:00	20317.067797	0	59	59	1	20316.000000	20318.000000	0.374635	NaN	NaN	20317.067797	0
2021.12.09 00:53:00	20317.066667	0	60	61	1	20316.000000	20318.000000	0.266667	NaN	NaN	20317.066667	0
2021.12.09 00:54:00	20316.216667	0	60	60	1	20315.000000	20318.000000	0.477684	NaN	NaN	20316.216667	0
2021.12.09 00:55:00	20315.213115	0	61	60	1	20314.000000	20317.000000	0.437158	NaN	NaN	20315.213115	0
2021.12.09 00:56:00	20313.583333	0	60	59	1	20312.000000	20315.000000	0.755650	NaN	NaN	20313.583333	0
2021.12.09 00:57:00	20311.932203	0	59	59	1	20310.000000	20314.000000	0.891876	NaN	NaN	20311.932203	9
2021.12.09 00:58:00	20309.850000	0	60	60	1	20309.000000	20311.000000	0.333051	NaN	NaN	20309.850000	0
2021.12.09 00:59:00	20307.600000	0	60	60	1	20307.000000	20309.000000	0.650847	NaN	NaN	20307.600000	0
2021.12.09 01:00:00	20305.916667	0	60	59	1	20305.000000	20307.000000	0.416667	NaN	NaN	20305.916667	9
2021.12.09 01:01:00	20305.866667	0	60	60	1	20304.000000	20307.000000	0.422599	NaN	NaN	20305.866667	0
2021.12.09 01:02:00	20305.150000	0	60	60	1	20304.000000	20306.000000	0.502542	NaN	NaN	20305.150000	0
2021.12.09 01:03:00	20305.400000	0	60	60	1	20305.000000	20306.000000	0.244068	NaN	NaN	20305.400000	9
2021.12.09 01:04:00	20305.442623	0	61	61	1	20305.000000	20306.000000	0.250820	NaN	NaN	20305.442623	0
2021.12.09 01:05:00	20305.627119	0	59	60	1	20304.000000	20307.000000	0.341321	NaN	NaN	20305.627119	9
2021.12.09 01:06:00	20306.590164	0	61	61	1	20306.000000	20307.000000	0.245902	NaN	NaN	20306.590164	0
2021.12.09 01:07:00	20306.333333	0	60	59	1	20305.000000	20308.000000	0.463277	NaN	NaN	20306.333333	0
2021.12.09 01:08:00	20307.152542	0	59	59	1	20306.000000	20308.000000	0.269433	NaN	NaN	20307.152542	9
2021.12.09 01:09:00	20307.400000	0	60	60	1	20306.000000	20309.000000	0.583051	NaN	NaN	20307.400000	0
2021.12.09 01:10:00	20308.500000	0	60	60	1	20307.000000	20310.000000	0.457627	NaN	NaN	20308.500000	0
2021.12.09 01:11:00	20308.233333	0	60	59	1	20307.000000	20309.000000	0.249718	NaN	NaN	20308.233333	9
2021.12.09 01:12:00	20307.803279	0	61	61	1	20307.000000	20309.000000	0.193989	NaN	NaN	20307.803279	0
2021.12.09 01:13:00	20308.254237	0	59	60	1	20307.000000	20309.000000	0.330801	NaN	NaN	20308.254237	0
2021.12.09 01:14:00	20308.283333	0	60	60	1	20307.000000	20309.000000	0.274294	NaN	NaN	20308.283333	0
2021.12.09 01:15:00	20309.836066	0	61	61	1	20308.000000	20312.000000	1.039344	NaN	NaN	20309.836066	9
2021.12.09 01:16:00	20311.733333	0	60	60	1	20310.000000	20313.000000	0.775141	NaN	NaN	20311.733333	0
2021.12.09 01:17:00	20309.474576	0	59	59	1	20308.000000	20311.000000	0.701929	NaN	NaN	20309.474576	0
2021.12.09 01:18:00	20308.590164	0	61	61	1	20308.000000	20309.000000	0.245902	NaN	NaN	20308.590164	0
2021.12.09 01:19:00	20307.067797	0	59	59	1	20305.000000	20309.000000	1.202221	NaN	NaN	20307.067797	0
2021.12.09 01:20:00	20305.081967	0	61	61	1	20303.000000	20306.000000	0.843169	NaN	NaN	20305.081967	9
2021.12.09 01:21:00	20301.203390	0	59	59	1	20299.000000	20303.000000	1.199299	NaN	NaN	20301.203390	9
2021.12.09 01:22:00	20298.283333	0	60	60	1	20296.000000	20300.000000	1.528531	NaN	NaN	20298.283333	0
2021.12.09 01:23:00	20295.033333	0	60	61	1	20294.000000	20296.000000	0.642938	NaN	NaN	20295.033333	0
2021.12.09 01:24:00	20294.716667	0	60	59	1	20294.000000	20296.000000	0.274294	NaN	NaN	20294.716667	9
2021.12.09 01:25:00	20294.966667	0	60	60	1	20294.000000	20296.000000	0.337853	NaN	NaN	20294.966667	0
2021.12.09 01:26:00	20296.100000	0	60	60	1	20295.000000	20297.000000	0.261017	NaN	NaN	20296.100000	9
2021.12.09 01:27:00	20298.333333	0	60	60	1	20297.000000	20299.000000	0.429379	NaN	NaN	20298.333333	0
2021.12.09 01:28:00	20300.639344	0	61	61	1	20298.000000	20302.000000	1.034426	NaN	NaN	20300.639344	0
2021.12.09 01:29:00	20302.559322	0	59	59	1	20301.000000	20304.000000	0.457627	NaN	NaN	20302.559322	0
2021.12.09 01:30:00	20303.900000	0	60	60	1	20303.000000	20305.000000	0.294915	NaN	NaN	20303.900000	0
2021.12.09 01:31:00	20304.229508	0	61	61	1	20303.000000	20305.000000	0.313115	NaN	NaN	20304.229508	0
2021.12.09 01:32:00	20302.616667	0	60	59	1	20300.000000	20304.000000	0.782768	NaN	NaN	20302.616667	9
2021.12.09 01:33:00	20300.000000	0	59	59	1	20298.000000	20301.000000	0.413793	NaN	NaN	20300.000000	9
2021.12.09 01:34:00	20297.327869	0	61	61	1	20295.000000	20299.000000	0.957377	NaN	NaN	20297.327869	9
2021.12.09 01:35:00	20295.016949	0	59	59	1	20294.000000	20297.000000	0.603156	NaN	NaN	20295.016949	0
2021.12.09 01:36:00	20292.918033	0	61	61	1	20291.000000	20295.000000	2.009836	NaN	NaN	20292.918033	0
2021.12.09 01:37:00	20290.900000	0	60	60	1	20290.000000	20293.000000	0.600000	NaN	NaN	20290.900000	9
2021.12.09 01:38:00	20289.559322	0	59	59	1	20288.000000	20291.000000	0.561075	NaN	NaN	20289.559322	0
2021.12.09 01:39:00	20288.983607	0	61	60	1	20288.000000	20290.000000	0.583060	NaN	NaN	20288.983607	9
2021.12.09 01:40:00	20288.700000	0	60	59	1	20287.000000	20290.000000	0.518644	NaN	NaN	20288.700000	0
2021.12.09 01:41:00	20289.216667	0	60	60	1	20288.000000	20291.000000	0.511582	NaN	NaN	20289.216667	0
2021.12.09 01:42:00	20290.033333	0	60	60	1	20289.000000	20291.000000	0.337853	NaN	NaN	20290.033333	0
2021.12.09 01:43:00	20291.440678	0	59	59	1	20289.000000	20293.000000	1.147282	NaN	NaN	20291.440678	9
2021.12.09 01:44:00	20293.183333	0	60	59	1	20291.000000	20295.000000	0.592938	NaN	NaN	20293.183333	9
2021.12.09 01:45:00	20292.066667	0	60	59	1	20291.000000	20293.000000	0.232768	NaN	NaN	20292.066667	0
2021.12.09 01:46:00	20291.524590	0	61	61	1	20289.000000	20293.000000	0.620219	NaN	NaN	20291.524590	9
2021.12.09 01:47:00	20291.084746	0	59	59	1	20290.000000	20293.000000	0.699591	NaN	NaN	20291.084746	0
2021.12.09 01:48:00	20291.666667	0	60	60	1	20290.000000	20294.000000	0.700565	NaN	NaN	20291.666667	0
2021.12.09 01:49:00	20291.283333	0	60	61	1	20289.000000	20294.000000	1.359040	NaN	NaN	20291.283333	0
2021.12.09 01:50:00	20292.666667	0	60	59	1	20290.000000	20296.000000	2.734463	NaN	NaN	20292.666667	0
2021.12.09 01:51:00	20292.416667	0	60	60	1	20291.000000	20294.000000	0.586158	NaN	NaN	20292.416667	0
2021.12.09 01:52:00	20292.550000	0	60	60	1	20290.000000	20296.000000	1.438136	NaN	NaN	20292.550000	9
2021.12.09 01:53:00	20293.100000	0	60	60	1	20291.000000	20295.000000	1.142373	NaN	NaN	20293.100000	0
2021.12.09 01:54:00	20294.583333	0	60	60	1	20293.000000	20297.000000	0.687853	NaN	NaN	20294.583333	9
2021.12.09 01:55:00	20296.516667	0	60	60	1	20294.000000	20299.000000	1.508192	NaN	NaN	20296.516667	0
2021.12.09 01:56:00	20298.783333	0	60	60	1	20295.000000	20301.000000	2.308192	NaN	NaN	20298.783333	0
2021.12.09 01:57:00	20300.050000	0	60	60	1	20298.000000	20303.000000	1.336441	NaN	NaN	20300.050000	0
2021.12.09 01:58:00	20300.733333	0	60	60	1	20297.000000	20305.000000	4.707345	NaN	NaN	20300.733333	0
2021.12.09 01:59:00	20302.100000	0	60	60	1	20300.000000	20305.000000	2.057627	NaN	NaN	20302.100000	0
2021.12.09 02:00:00	20300.550000	0	60	61	1	20296.000000	20305.000000	5.505932	NaN	NaN	20300.550000	0
2021.12.09 02:01:00	20300.183333	0	60	60	1	20298.000000	20303.000000	2.423446	NaN	NaN	20300.183333	9
2021.12.09 02:02:00	20300.300000	0	60	60	1	20297.000000	20303.000000	1.535593	NaN	NaN	20300.300000	0
2021.12.09 02:03:00	20299.466667	0	60	60	1	20296.000000	20302.000000	1.812429	NaN	NaN	20299.466667	0
2021.12.09 02:04:00	20297.800000	0	60	61	1	20295.000000	20301.000000	3.111864	NaN	NaN	20297.800000	0
2021.12.09 02:05:00	20296.950820	0	61	60	1	20294.000000	20300.000000	1.647541	NaN	NaN	20296.950820	9
2021.12.09 02:06:00	20296.288136	0	59	59	1	20294.000000	20298.000000	1.656926	NaN	NaN	20296.288136	9
2021.12.09 02:07:00	20295.540984	0	61	61	1	20294.000000	20297.000000	0.885792	NaN	NaN	20295.540984	0
2021.12.09 02:08:00	20294.779661	0	59	59	1	20290.000000	20297.000000	3.450614	NaN	NaN	20294.779661	9
2021.12.09 02:09:00	20293.866667	0	60	59	1	20290.000000	20296.000000	3.202260	NaN	NaN	20293.866667	0
2021.12.09 02:10:00	20294.316667	0	60	60	1	20292.000000	20297.000000	1.745480	NaN	NaN	20294.316667	9
2021.12.09 02:11:00	20293.524590	0	61	61	1	20291.000000	20297.000000	1.320219	NaN	NaN	20293.524590	9
2021.12.09 02:12:00	20293.762712	0	59	59	1	20292.000000	20296.000000	1.459965	NaN	NaN	20293.762712	9
2021.12.09 02:13:00	20292.683333	0	60	59	1	20290.000000	20296.000000	3.067514	NaN	NaN	20292.683333	0
2021.12.09 02:14:00	20293.065574	0	61	61	1	20290.000000	20296.000000	1.428962	NaN	NaN	20293.065574	0
2021.12.09 02:15:00	20293.491525	0	59	59	1	20290.000000	20296.000000	1.840444	NaN	NaN	20293.491525	0
2021.12.09 02:16:00	20293.737705	0	61	60	1	20291.000000	20296.000000	1.796721	NaN	NaN	20293.737705	9
2021.12.09 02:17:00	20294.016949	0	59	58	1	20291.000000	20297.000000	1.810053	NaN	NaN	20294.016949	0
2021.12.09 02:18:00	20293.766667	0	60	61	1	20290.000000	20297.000000	4.554802	NaN	NaN	20293.766667	0
2021.12.09 02:19:00	20294.316667	0	60	60	1	20292.000000	20296.000000	1.237006	NaN	NaN	20294.316667	9
2021.12.09 02:20:00	20294.032787	0	61	60	1	20292.000000	20297.000000	2.332240	NaN	NaN	20294.032787	9
2021.12.09 02:21:00	20293.593220	0	59	59	1	20290.000000	20296.000000	3.176505	NaN	NaN	20293.593220	9
2021.12.09 02:22:00	20293.885246	0	61	61	1	20291.000000	20298.000000	3.703279	NaN	NaN	20293.885246	0
2021.12.09 02:23:00	20293.783333	0	60	60	1	20292.000000	20297.000000	1.392938	NaN	NaN	20293.783333	0
2021.12.09 02:24:00	20293.800000	0	60	60	1	20292.000000	20296.000000	1.484746	NaN	NaN	20293.800000	0
2021.12.09 02:25:00	20294.116667	0	60	59	1	20291.000000	20297.000000	1.562429	NaN	NaN	20294.116667	0
2021.12.09 02:26:00	20294.016949	0	59	60	1	20291.000000	20297.000000	1.258328	NaN	NaN	20294.016949	0
2021.12.09 02:27:00	20293.850000	0	60	60	1	20292.000000	20296.000000	0.977119	NaN	NaN	20293.850000	0
2021.12.09 02:28:00	20294.295082	0	61	60	1	20292.000000	20296.000000	0.944809	NaN	NaN	20294.295082	0
2021.12.09 02:29:00	20294.355932	0	59	59	1	20291.000000	20298.000000	1.922852	NaN	NaN	20294.355932	9
2021.12.09 02:30:00	20294.466667	0	60	60	1	20293.000000	20296.000000	0.659887	NaN	NaN	20294.466667	9
2021.12.09 02:31:00	20293.816667	0	60	59	1	20292.000000	20296.000000	0.931921	NaN	NaN	20293.816667	0
2021.12.09 02:32:00	20293.770492	0	61	61	1	20291.000000	20296.000000	1.879781	NaN	NaN	20293.770492	0
2021.12.09 02:33:00	20294.233333	0	60	59	1	20293.000000	20297.000000	0.995480	NaN	NaN	20294.233333	0
2021.12.09 02:34:00	20293.983051	0	59	60	1	20291.000000	20296.000000	1.465225	NaN	NaN	20293.983051	0
2021.12.09 02:35:00	20293.616667	0	60	59	1	20291.000000	20296.000000	1.426836	NaN	NaN	20293.616667	0
2021.12.09 02:36:00	20294.098361	0	61	61	1	20292.000000	20297.000000	1.390164	NaN	NaN	20294.098361	0
2021.12.09 02:37:00	20293.983333	0	60	60	1	20290.000000	20297.000000	3.440395	NaN	NaN	20293.983333	9
2021.12.09 02:38:00	20293.389831	0	59	60	1	20290.000000	20296.000000	2.035067	NaN	NaN	20293.389831	9
2021.12.09 02:39:00	20293.883333	0	60	59	1	20291.000000	20296.000000	1.291243	NaN	NaN	20293.883333	9
2021.12.09 02:40:00	20293.533333	0	60	60	1	20292.000000	20296.000000	1.134463	NaN	NaN	20293.533333	0
2021.12.09 02:41:00	20294.000000	0	60	60	1	20292.000000	20296.000000	1.491525	NaN	NaN	20294.000000	0
2021.12.09 02:42:00	20294.233333	0	60	60	1	20292.000000	20296.000000	1.334463	NaN	NaN	20294.233333	0
2021.12.09 02:43:00	20293.766667	0	60	60	1	20293.000000	20296.000000	0.690395	NaN	NaN	20293.766667	9
2021.12.09 02:44:00	20294.300000	0	60	60	1	20292.000000	20296.000000	1.162712	NaN	NaN	20294.300000	9
2021.12.09 02:45:00	20294.566667	0	60	60	1	20292.000000	20297.000000	1.266667	NaN	NaN	20294.566667	0
2021.12.09 02:46:00	20293.150000	0	60	60	1	20291.000000	20296.000000	1.655085	NaN	NaN	20293.150000	0
2021.12.09 02:47:00	20293.032787	0	61	61	1	20291.000000	20296.000000	1.198907	NaN	NaN	20293.032787	9
2021.12.09 02:48:00	20294.135593	0	59	60	1	20291.000000	20298.000000	2.119229	NaN	NaN	20294.135593	0
2021.12.09 02:49:00	20294.650000	0	60	60	1	20291.000000	20297.000000	1.790678	NaN	NaN	20294.650000	9
2021.12.09 02:50:00	20295.250000	0	60	59	1	20292.000000	20298.000000	2.156780	NaN	NaN	20295.250000	0
2021.12.09 02:51:00	20293.800000	0	60	60	1	20291.000000	20297.000000	2.671186	NaN	NaN	20293.800000	0
2021.12.09 02:52:00	20293.250000	0	60	60	1	20290.000000	20297.000000	2.766949	NaN	NaN	20293.250000	0
2021.12.09 02:53:00	20294.000000	0	60	60	1	20290.000000	20298.000000	5.084746	NaN	NaN	20294.000000	9
2021.12.09 02:54:00	20293.573770	0	61	61	1	20290.000000	20297.000000	2.748634	NaN	NaN	20293.573770	0
2021.12.09 02:55:00	20293.383333	0	60	61	1	20289.000000	20296.000000	2.884463	NaN	NaN	20293.383333	9
2021.12.09 02:56:00	20292.433333	0	60	59	1	20289.000000	20295.000000	2.588701	NaN	NaN	20292.433333	0
2021.12.09 02:57:00	20292.118644	0	59	60	1	20289.000000	20294.000000	1.727060	NaN	NaN	20292.118644	9
2021.12.09 02:58:00	20291.000000	0	61	61	1	20289.000000	20294.000000	2.233333	NaN	NaN	20291.000000	0
2021.12.09 02:59:00	20288.745763	0	59	58	1	20287.000000	20290.000000	0.641146	NaN	NaN	20288.745763	0
2021.12.09 03:00:00	20286.000000	0	61	61	1	20283.000000	20289.000000	2.133333	NaN	NaN	20286.000000	9
2021.12.09 03:01:00	20284.406780	0	59	59	1	20283.000000	20287.000000	0.969608	NaN	NaN	20284.406780	0
2021.12.09 03:02:00	20283.409836	0	61	61	1	20280.000000	20286.000000	1.879235	NaN	NaN	20283.409836	9
2021.12.09 03:03:00	20280.700000	0	60	60	1	20279.000000	20283.000000	1.264407	NaN	NaN	20280.700000	0
2021.12.09 03:04:00	20278.745763	0	59	59	1	20278.000000	20280.000000	0.537697	NaN	NaN	20278.745763	0
2021.12.09 03:05:00	20277.459016	0	61	61	1	20275.000000	20280.000000	1.452459	NaN	NaN	20277.459016	9
2021.12.09 03:06:00	20276.254237	0	59	59	1	20273.000000	20279.000000	1.399766	NaN	NaN	20276.254237	0
2021.12.09 03:07:00	20275.416667	0	60	60	1	20273.000000	20277.000000	0.857345	NaN	NaN	20275.416667	9
2021.12.09 03:08:00	20276.300000	0	60	59	1	20274.000000	20279.000000	1.332203	NaN	NaN	20276.300000	0
2021.12.09 03:09:00	20277.633333	0	60	60	1	20276.000000	20280.000000	1.083616	NaN	NaN	20277.633333	0
2021.12.09 03:10:00	20280.516667	0	60	59	1	20278.000000	20283.000000	1.440395	NaN	NaN	20280.516667	9
2021.12.09 03:11:00	20282.266667	0	60	60	1	20280.000000	20285.000000	1.012429	NaN	NaN	20282.266667	0
2021.12.09 03:12:00	20285.416667	0	60	60	1	20283.000000	20289.000000	3.399718	NaN	NaN	20285.416667	0
2021.12.09 03:13:00	20291.983607	0	61	60	1	20288.000000	20296.000000	2.783060	NaN	NaN	20291.983607	9
2021.12.09 03:14:00	20297.016949	0	59	59	1	20293.000000	20301.000000	3.534191	NaN	NaN	20297.016949	0
2021.12.09 03:15:00	20302.147541	0	61	61	1	20299.000000	20305.000000	2.461202	NaN	NaN	20302.147541	0
2021.12.09 03:16:00	20305.474576	0	59	58	1	20304.000000	20307.000000	0.391584	NaN	NaN	20305.474576	0
2021.12.09 03:17:00	20306.550000	0	60	60	1	20305.000000	20308.000000	0.522881	NaN	NaN	20306.550000	0
2021.12.09 03:18:00	20307.383333	0	60	61	1	20306.000000	20309.000000	0.613277	NaN	NaN	20307.383333	9
2021.12.09 03:19:00	20307.683333	0	60	59	1	20307.000000	20309.000000	0.287853	NaN	NaN	20307.683333	0
