$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.10 00:00:05
$Filename; CO2FT_A_Signal_Raw_20211210.txt
$Type; HydroC CO2FT ()
$Formula; Meas=a0+a1*Raw+a2*Raw^2+a3*Raw^3
$Ranges; 1
$Range1.a0; 0.0000000000E+0
$Range1.a1; 1.0000000000E+0
$Range1.a2; 0.0000000000E+0
$Range1.a3; 0.0000000000E+0
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$FORMATS
$1; Timestamp, Date Time; YYYY.MM.DD hh:mm:ss
$2; Signal_Raw, LSB; Float
$3; Quality, Flags; Int
$4; MeasCount, Cnt; Int
$5; MeanTime, Sec; Int
$6; Range, MR; Int
$7; Minimum, LSB; Float
$8; Maximum; LSB; Float
$9; Variance, Units; Float
$10; Longitude, Deg: Float
$11; Latitude, Deg; Float
$12; Rawvalue, Units; Float
$13; Info, Flags; Int
$DATASETS
$Timestamp	Signal_Raw	Quality	MeasCount	MeanTime	Range	Minimum	Maximum	Variance	Longitude	Latitude	Rawvalue	Info
2021.12.10 00:58:00	20344.666667	0	60	60	1	20343.000000	20347.000000	1.141243	NaN	NaN	20344.666667	9
2021.12.10 00:59:00	20344.766667	0	60	60	1	20343.000000	20346.000000	0.554802	NaN	NaN	20344.766667	0
2021.12.10 01:00:00	20343.933333	0	60	60	1	20342.000000	20345.000000	0.470056	NaN	NaN	20343.933333	0
2021.12.10 01:01:00	20342.500000	0	60	60	1	20338.000000	20344.000000	1.406780	NaN	NaN	20342.500000	0
2021.12.10 01:02:00	20341.400000	0	60	60	1	20339.000000	20343.000000	0.650847	NaN	NaN	20341.400000	0
2021.12.10 01:03:00	20340.866667	0	60	59	1	20340.000000	20342.000000	0.490395	NaN	NaN	20340.866667	0
2021.12.10 01:04:00	20341.475410	0	61	61	1	20340.000000	20343.000000	0.420219	NaN	NaN	20341.475410	0
2021.12.10 01:05:00	20341.864407	0	59	59	1	20340.000000	20345.000000	1.084746	NaN	NaN	20341.864407	0
2021.12.10 01:06:00	20343.283333	0	60	60	1	20342.000000	20345.000000	0.714972	NaN	NaN	20343.283333	0
2021.12.10 01:07:00	20344.766667	0	60	60	1	20340.000000	20348.000000	2.453107	NaN	NaN	20344.766667	9
2021.12.10 01:08:00	20346.783333	0	60	61	1	20344.000000	20349.000000	1.698023	NaN	NaN	20346.783333	0
2021.12.10 01:09:00	20347.622951	0	61	61	1	20346.000000	20350.000000	0.938798	NaN	NaN	20347.622951	9
2021.12.10 01:10:00	20350.644068	0	59	59	1	20348.000000	20353.000000	1.371128	NaN	NaN	20350.644068	0
2021.12.10 01:11:00	20352.590164	0	61	61	1	20350.000000	20354.000000	1.245902	NaN	NaN	20352.590164	0
2021.12.10 01:12:00	20355.610169	0	59	59	1	20353.000000	20358.000000	1.586791	NaN	NaN	20355.610169	9
2021.12.10 01:13:00	20358.166667	0	60	60	1	20355.000000	20361.000000	1.497175	NaN	NaN	20358.166667	0
2021.12.10 01:14:00	20359.250000	0	60	61	1	20357.000000	20362.000000	1.309322	NaN	NaN	20359.250000	9
2021.12.10 01:15:00	20357.966667	0	60	60	1	20356.000000	20360.000000	0.744633	NaN	NaN	20357.966667	0
2021.12.10 01:16:00	20356.466667	0	60	60	1	20355.000000	20358.000000	0.795480	NaN	NaN	20356.466667	9
2021.12.10 01:17:00	20354.300000	0	60	59	1	20352.000000	20357.000000	1.332203	NaN	NaN	20354.300000	9
2021.12.10 01:18:00	20351.850000	0	60	60	1	20349.000000	20354.000000	1.858475	NaN	NaN	20351.850000	0
2021.12.10 01:19:00	20348.316667	0	60	60	1	20345.000000	20352.000000	2.491243	NaN	NaN	20348.316667	9
2021.12.10 01:20:00	20344.333333	0	60	60	1	20342.000000	20347.000000	1.649718	NaN	NaN	20344.333333	9
2021.12.10 01:21:00	20341.213115	0	61	61	1	20339.000000	20343.000000	0.837158	NaN	NaN	20341.213115	9
2021.12.10 01:22:00	20339.796610	0	59	59	1	20338.000000	20341.000000	0.957919	NaN	NaN	20339.796610	0
2021.12.10 01:23:00	20340.852459	0	61	60	1	20339.000000	20344.000000	2.761202	NaN	NaN	20340.852459	0
2021.12.10 01:24:00	20344.966102	0	59	59	1	20342.000000	20347.000000	3.136762	NaN	NaN	20344.966102	9
2021.12.10 01:25:00	20350.633333	0	60	60	1	20347.000000	20354.000000	3.287006	NaN	NaN	20350.633333	0
2021.12.10 01:26:00	20355.868852	0	61	61	1	20353.000000	20359.000000	2.715847	NaN	NaN	20355.868852	0
2021.12.10 01:27:00	20361.355932	0	59	59	1	20359.000000	20365.000000	2.509059	NaN	NaN	20361.355932	9
2021.12.10 01:28:00	20365.800000	0	60	61	1	20363.000000	20369.000000	2.501695	NaN	NaN	20365.800000	0
2021.12.10 01:29:00	20369.483333	0	60	60	1	20367.000000	20372.000000	1.609887	NaN	NaN	20369.483333	0
2021.12.10 01:30:00	20370.800000	0	60	60	1	20368.000000	20373.000000	1.349153	NaN	NaN	20370.800000	0
2021.12.10 01:31:00	20372.133333	0	60	59	1	20370.000000	20374.000000	0.863277	NaN	NaN	20372.133333	9
2021.12.10 01:32:00	20373.283333	0	60	60	1	20372.000000	20374.000000	0.409887	NaN	NaN	20373.283333	0
2021.12.10 01:33:00	20374.033333	0	60	60	1	20373.000000	20376.000000	0.812429	NaN	NaN	20374.033333	0
2021.12.10 01:34:00	20374.833333	0	60	60	1	20373.000000	20376.000000	0.581921	NaN	NaN	20374.833333	9
2021.12.10 01:35:00	20376.786885	0	61	61	1	20375.000000	20379.000000	1.403825	NaN	NaN	20376.786885	0
2021.12.10 01:36:00	20378.864407	0	59	60	1	20378.000000	20380.000000	0.395091	NaN	NaN	20378.864407	9
2021.12.10 01:37:00	20378.950000	0	60	61	1	20378.000000	20380.000000	0.421186	NaN	NaN	20378.950000	9
2021.12.10 01:38:00	20376.816667	0	60	59	1	20375.000000	20379.000000	1.474294	NaN	NaN	20376.816667	0
2021.12.10 01:39:00	20373.066667	0	60	59	1	20372.000000	20375.000000	1.012429	NaN	NaN	20373.066667	9
2021.12.10 01:40:00	20370.133333	0	60	60	1	20366.000000	20374.000000	3.303955	NaN	NaN	20370.133333	9
2021.12.10 01:41:00	20367.983607	0	61	61	1	20364.000000	20372.000000	4.616393	NaN	NaN	20367.983607	0
2021.12.10 01:42:00	20366.677966	0	59	59	1	20363.000000	20371.000000	4.187610	NaN	NaN	20366.677966	0
2021.12.10 01:43:00	20364.450000	0	60	60	1	20361.000000	20368.000000	2.861864	NaN	NaN	20364.450000	0
2021.12.10 01:44:00	20359.066667	0	60	61	1	20349.000000	20368.000000	18.537853	NaN	NaN	20359.066667	0
2021.12.10 01:45:00	20355.300000	0	60	59	1	20349.000000	20362.000000	11.162712	NaN	NaN	20355.300000	9
2021.12.10 01:46:00	20351.116667	0	60	60	1	20347.000000	20355.000000	3.731921	NaN	NaN	20351.116667	0
2021.12.10 01:47:00	20349.383333	0	60	60	1	20343.000000	20355.000000	12.274294	NaN	NaN	20349.383333	9
2021.12.10 01:48:00	20347.934426	0	61	61	1	20340.000000	20354.000000	10.562295	NaN	NaN	20347.934426	0
2021.12.10 01:49:00	20343.288136	0	59	59	1	20335.000000	20348.000000	10.346581	NaN	NaN	20343.288136	0
2021.12.10 01:50:00	20340.683333	0	60	60	1	20333.000000	20349.000000	23.542090	NaN	NaN	20340.683333	0
2021.12.10 01:51:00	20341.700000	0	60	61	1	20338.000000	20346.000000	3.806780	NaN	NaN	20341.700000	0
2021.12.10 01:52:00	20341.116667	0	60	60	1	20336.000000	20345.000000	5.087853	NaN	NaN	20341.116667	0
2021.12.10 01:53:00	20340.081967	0	61	60	1	20333.000000	20345.000000	7.309836	NaN	NaN	20340.081967	9
2021.12.10 01:54:00	20338.932203	0	59	59	1	20333.000000	20345.000000	9.822911	NaN	NaN	20338.932203	0
2021.12.10 01:55:00	20338.166667	0	60	60	1	20333.000000	20343.000000	6.954802	NaN	NaN	20338.166667	0
2021.12.10 01:56:00	20336.466667	0	60	60	1	20333.000000	20341.000000	5.134463	NaN	NaN	20336.466667	0
2021.12.10 01:57:00	20334.416667	0	60	59	1	20329.000000	20341.000000	9.840395	NaN	NaN	20334.416667	9
2021.12.10 01:58:00	20334.266667	0	60	60	1	20329.000000	20340.000000	6.741243	NaN	NaN	20334.266667	0
2021.12.10 01:59:00	20333.800000	0	60	60	1	20327.000000	20339.000000	7.145763	NaN	NaN	20333.800000	0
2021.12.10 02:00:00	20333.000000	0	60	60	1	20329.000000	20337.000000	5.593220	NaN	NaN	20333.000000	9
2021.12.10 02:01:00	20331.081967	0	61	61	1	20325.000000	20337.000000	6.709836	NaN	NaN	20331.081967	9
2021.12.10 02:02:00	20330.416667	0	60	61	1	20325.000000	20334.000000	5.365819	NaN	NaN	20330.416667	0
2021.12.10 02:03:00	20330.152542	0	59	59	1	20328.000000	20333.000000	1.579778	NaN	NaN	20330.152542	9
2021.12.10 02:04:00	20330.350000	0	60	60	1	20328.000000	20333.000000	1.722881	NaN	NaN	20330.350000	0
2021.12.10 02:05:00	20329.416667	0	60	60	1	20325.000000	20333.000000	4.891243	NaN	NaN	20329.416667	9
2021.12.10 02:06:00	20329.500000	0	60	60	1	20326.000000	20333.000000	2.050847	NaN	NaN	20329.500000	9
2021.12.10 02:07:00	20329.866667	0	60	60	1	20327.000000	20333.000000	2.422599	NaN	NaN	20329.866667	9
2021.12.10 02:08:00	20328.783333	0	60	60	1	20321.000000	20335.000000	15.392938	NaN	NaN	20328.783333	9
2021.12.10 02:09:00	20329.183333	0	60	60	1	20324.000000	20335.000000	4.762429	NaN	NaN	20329.183333	0
2021.12.10 02:10:00	20328.622951	0	61	61	1	20324.000000	20333.000000	4.338798	NaN	NaN	20328.622951	9
2021.12.10 02:11:00	20328.661017	0	59	59	1	20323.000000	20334.000000	5.607247	NaN	NaN	20328.661017	0
2021.12.10 02:12:00	20328.770492	0	61	60	1	20323.000000	20334.000000	6.379781	NaN	NaN	20328.770492	0
2021.12.10 02:13:00	20328.932203	0	59	58	1	20324.000000	20333.000000	4.029807	NaN	NaN	20328.932203	9
2021.12.10 02:14:00	20328.166667	0	60	60	1	20325.000000	20334.000000	4.209040	NaN	NaN	20328.166667	0
2021.12.10 02:15:00	20326.655738	0	61	61	1	20319.000000	20332.000000	8.696175	NaN	NaN	20326.655738	9
2021.12.10 02:16:00	20326.800000	0	60	60	1	20321.000000	20331.000000	6.027119	NaN	NaN	20326.800000	9
2021.12.10 02:17:00	20326.850000	0	60	60	1	20320.000000	20331.000000	9.180508	NaN	NaN	20326.850000	0
2021.12.10 02:18:00	20327.762712	0	59	58	1	20323.000000	20331.000000	4.011689	NaN	NaN	20327.762712	9
2021.12.10 02:19:00	20327.885246	0	61	61	1	20324.000000	20332.000000	4.936612	NaN	NaN	20327.885246	0
2021.12.10 02:20:00	20328.610169	0	59	59	1	20325.000000	20333.000000	2.931619	NaN	NaN	20328.610169	9
2021.12.10 02:21:00	20327.704918	0	61	61	1	20323.000000	20332.000000	5.344809	NaN	NaN	20327.704918	0
2021.12.10 02:22:00	20328.237288	0	59	59	1	20323.000000	20333.000000	7.046172	NaN	NaN	20328.237288	9
2021.12.10 02:23:00	20327.278689	0	61	61	1	20323.000000	20332.000000	6.937705	NaN	NaN	20327.278689	0
2021.12.10 02:24:00	20329.000000	0	60	59	1	20323.000000	20333.000000	6.610169	NaN	NaN	20329.000000	0
2021.12.10 02:25:00	20329.550000	0	60	59	1	20325.000000	20334.000000	4.556780	NaN	NaN	20329.550000	9
2021.12.10 02:26:00	20330.711864	0	59	59	1	20327.000000	20334.000000	3.691409	NaN	NaN	20330.711864	0
2021.12.10 02:27:00	20330.866667	0	60	61	1	20326.000000	20336.000000	6.964972	NaN	NaN	20330.866667	0
2021.12.10 02:28:00	20331.166667	0	60	60	1	20328.000000	20334.000000	2.242938	NaN	NaN	20331.166667	9
2021.12.10 02:29:00	20331.016393	0	61	60	1	20325.000000	20334.000000	4.916393	NaN	NaN	20331.016393	0
2021.12.10 02:30:00	20332.491525	0	59	59	1	20328.000000	20336.000000	3.392168	NaN	NaN	20332.491525	9
2021.12.10 02:31:00	20332.166667	0	60	60	1	20326.000000	20337.000000	9.192090	NaN	NaN	20332.166667	0
2021.12.10 02:32:00	20332.300000	0	60	60	1	20328.000000	20337.000000	5.603390	NaN	NaN	20332.300000	9
2021.12.10 02:33:00	20331.783333	0	60	60	1	20327.000000	20336.000000	5.528531	NaN	NaN	20331.783333	0
2021.12.10 02:34:00	20332.100000	0	60	60	1	20328.000000	20336.000000	4.294915	NaN	NaN	20332.100000	0
2021.12.10 02:35:00	20333.283333	0	60	60	1	20330.000000	20337.000000	2.748870	NaN	NaN	20333.283333	9
2021.12.10 02:36:00	20332.573770	0	61	61	1	20328.000000	20337.000000	4.781967	NaN	NaN	20332.573770	9
2021.12.10 02:37:00	20332.186441	0	59	59	1	20326.000000	20338.000000	10.878434	NaN	NaN	20332.186441	0
2021.12.10 02:38:00	20332.050000	0	60	60	1	20326.000000	20336.000000	6.319492	NaN	NaN	20332.050000	0
2021.12.10 02:39:00	20330.983333	0	60	60	1	20323.000000	20337.000000	10.491243	NaN	NaN	20330.983333	0
2021.12.10 02:40:00	20329.966667	0	60	59	1	20326.000000	20334.000000	3.693785	NaN	NaN	20329.966667	0
2021.12.10 02:41:00	20330.350000	0	60	60	1	20324.000000	20335.000000	8.502542	NaN	NaN	20330.350000	0
2021.12.10 02:42:00	20328.900000	0	60	60	1	20323.000000	20335.000000	10.396610	NaN	NaN	20328.900000	0
2021.12.10 02:43:00	20327.733333	0	60	60	1	20323.000000	20332.000000	7.893785	NaN	NaN	20327.733333	0
2021.12.10 02:44:00	20327.196721	0	61	61	1	20322.000000	20331.000000	5.727322	NaN	NaN	20327.196721	0
2021.12.10 02:45:00	20327.118644	0	59	59	1	20321.000000	20333.000000	8.554646	NaN	NaN	20327.118644	0
2021.12.10 02:46:00	20326.666667	0	60	61	1	20320.000000	20331.000000	7.242938	NaN	NaN	20326.666667	9
2021.12.10 02:47:00	20326.033333	0	60	60	1	20319.000000	20333.000000	10.609040	NaN	NaN	20326.033333	0
2021.12.10 02:48:00	20325.216667	0	60	59	1	20319.000000	20330.000000	4.308192	NaN	NaN	20325.216667	0
2021.12.10 02:49:00	20325.295082	0	61	61	1	20320.000000	20330.000000	4.111475	NaN	NaN	20325.295082	9
2021.12.10 02:50:00	20323.372881	0	59	59	1	20317.000000	20329.000000	10.099942	NaN	NaN	20323.372881	0
2021.12.10 02:51:00	20324.533333	0	60	60	1	20320.000000	20329.000000	4.761582	NaN	NaN	20324.533333	9
2021.12.10 02:52:00	20324.750000	0	60	60	1	20321.000000	20329.000000	2.360169	NaN	NaN	20324.750000	0
2021.12.10 02:53:00	20325.524590	0	61	60	1	20322.000000	20329.000000	2.520219	NaN	NaN	20325.524590	9
2021.12.10 02:54:00	20326.491525	0	59	58	1	20324.000000	20330.000000	2.564582	NaN	NaN	20326.491525	9
2021.12.10 02:55:00	20326.183333	0	60	60	1	20324.000000	20330.000000	1.813277	NaN	NaN	20326.183333	0
2021.12.10 02:56:00	20324.901639	0	61	61	1	20321.000000	20329.000000	3.423497	NaN	NaN	20324.901639	9
2021.12.10 02:57:00	20324.186441	0	59	60	1	20321.000000	20328.000000	2.326710	NaN	NaN	20324.186441	0
2021.12.10 02:58:00	20325.266667	0	60	61	1	20323.000000	20328.000000	1.249718	NaN	NaN	20325.266667	9
2021.12.10 02:59:00	20325.783333	0	60	59	1	20323.000000	20329.000000	1.969209	NaN	NaN	20325.783333	0
2021.12.10 03:00:00	20327.049180	0	61	61	1	20324.000000	20330.000000	2.080874	NaN	NaN	20327.049180	9
2021.12.10 03:01:00	20328.593220	0	59	59	1	20325.000000	20332.000000	3.038574	NaN	NaN	20328.593220	9
2021.12.10 03:02:00	20326.566667	0	60	60	1	20323.000000	20330.000000	2.825989	NaN	NaN	20326.566667	0
2021.12.10 03:03:00	20323.133333	0	60	60	1	20321.000000	20326.000000	2.049718	NaN	NaN	20323.133333	9
2021.12.10 03:04:00	20325.850000	0	60	60	1	20321.000000	20331.000000	4.909322	NaN	NaN	20325.850000	9
2021.12.10 03:05:00	20328.590164	0	61	61	1	20324.000000	20333.000000	3.179235	NaN	NaN	20328.590164	0
2021.12.10 03:06:00	20329.711864	0	59	58	1	20327.000000	20333.000000	2.553477	NaN	NaN	20329.711864	9
2021.12.10 03:07:00	20326.233333	0	60	59	1	20322.000000	20332.000000	4.927684	NaN	NaN	20326.233333	0
2021.12.10 03:08:00	20322.533333	0	60	60	1	20317.000000	20327.000000	3.744633	NaN	NaN	20322.533333	0
2021.12.10 03:09:00	20319.766667	0	60	60	1	20316.000000	20323.000000	3.300565	NaN	NaN	20319.766667	0
2021.12.10 03:10:00	20318.934426	0	61	61	1	20314.000000	20324.000000	5.695628	NaN	NaN	20318.934426	0
2021.12.10 03:11:00	20320.000000	0	59	60	1	20316.000000	20323.000000	2.068966	NaN	NaN	20320.000000	9
2021.12.10 03:12:00	20320.816667	0	60	60	1	20315.000000	20327.000000	8.355650	NaN	NaN	20320.816667	9
2021.12.10 03:13:00	20323.688525	0	61	60	1	20320.000000	20328.000000	4.018033	NaN	NaN	20323.688525	0
2021.12.10 03:14:00	20327.457627	0	59	59	1	20323.000000	20332.000000	5.321449	NaN	NaN	20327.457627	0
2021.12.10 03:15:00	20332.459016	0	61	61	1	20328.000000	20339.000000	4.485792	NaN	NaN	20332.459016	0
2021.12.10 03:16:00	20339.700000	0	60	60	1	20335.000000	20345.000000	6.044068	NaN	NaN	20339.700000	0
2021.12.10 03:17:00	20346.644068	0	59	60	1	20341.000000	20352.000000	6.750438	NaN	NaN	20346.644068	0
2021.12.10 03:18:00	20350.950820	0	61	61	1	20346.000000	20358.000000	7.114208	NaN	NaN	20350.950820	9
2021.12.10 03:19:00	20355.796610	0	59	58	1	20350.000000	20361.000000	5.164816	NaN	NaN	20355.796610	0
